Group,Taxon,Common name,Country,Prov_State,District,LocationName,LocationRemarks,Latitude,Longitude,UTMZone,UTMNorthing,UTMEasting,Collector/Observer,Date,CatalogueNumber,HabitatRemarks,Substrate,ObservationNotes,SpecimenNotes,CuratorRemarks,Source
VASCULAR PLANTS,Bromus pacifica,Pacific brome,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Calypso bulbosa,Calypso orchid,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Camassia leichtlinii,Great camas,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Campanula scouleri,Scouler's harebell,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Carex opnupta,Slough sedge,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Castilleja miniata,Coastal paintbrush,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Cerastium arvense,Field chickweed,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Cerastium fontanum ssp. trivale,Mouse-ear chickweed,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Chimaphila umbellata,Pipsissewa,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Circaea alpina,Enchanter's nightshade,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Cirsium arvense,Canada thistle,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Cirsium vulgare,Bull thistle,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Claytonia sibirica,Siberian miner’s lettuce,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Climacium dendroides,Tree moss,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Clinopodium douglasii,Yerba buena,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,Reported as syn. Satureja douglasii,VIC - Plant Species Checklist
VASCULAR PLANTS,Collinsia grandiflora,Large-flowered blue-eyed Mary,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Collomia heterophylla,Vari-leaved collomia,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Corallorhiza maculata ssp. maculata,Spotted coralroot,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Corallorhiza mertensiana,Western coral-root,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Cryptogramma crispa,Parsley fern,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Cynosurus echinatus,Hedgehog dogtail,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Cytisus scoparius,Scotch broom,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Dactylis glomerata,Orchard grass,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Daucus carota,Queen Anne’s Lace,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Digitalis purpurea,Foxglove,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Elymus glaucus,Blue wildrye grass,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Elymus mollis,Dune grass,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Epilobium,Purple-leaved willowherb,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,Epilobium (ciliatum?),,,VIC - Plant Species Checklist
VASCULAR PLANTS,Equisetum arvense,Common horsetail,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Eriophyllum lanatum,Wooly eriophyllum,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Erodium cicutarium,Common stork’s-bill,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Erythranthe guttata,Yellow monkey-flower,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,Reported as Mimulus guttatus,VIC - Plant Species Checklist
VASCULAR PLANTS,Festuca idahoensis,Idaho fescue,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Festuca occidentalis,Western fescue,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Fragaria vesca,Woodland strawberry,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Fragaria virginiana,Wild strawberry,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Fritillaria lanceolata,Chocolate lily,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Galium aparine,Cleavers,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Galium triflorum,Sweet-scented bedstraw,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Gaultheria shallon,Salal,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Geranium molle,Dovefoot geranium,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Geranium robertianum,Herb Robert,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Geum macrophylum,Large-leaved aven,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Goodyera oblongifolia,Rattlesnake-plantain,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Heuchera sp.,Alumroot,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Hieracium albiflorum,White-flowered hawkweed,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Holodiscus discolor,Ocean-spray,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Hylocomium splendens,Step moss,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Hypochaeris radicata,Hairy cats-ear,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Juncus effusus,Common rush,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Juncus ensifolius,Dagger-leaved rush,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Juncus sp.,Rush,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Juniperus scopulorum,Rocky Mountain juniper,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Kindbergia oregana,Oregon beaked moss,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Lactuca muralis,Wall lettuce,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Lemna sp.,Duckweed,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Leucanthemum vulgare,Oxeye daisy,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Linanthus bicolor,Bicolored flaxflower,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Linnaea borealis,Northern twin-flower,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Lonicera ciliosa,Orange honeysuckle,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Lonicera hispidula,Hairy/pink honeysuckle,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Lotus micranthus,Small-flowered lotus,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Luzula campestris,Field woodrush,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,Luzula campestris (multiflora),,,VIC - Plant Species Checklist
VASCULAR PLANTS,Luzula multiflora ssp. multiflora,Many-flowered wood-rush,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Lynchnis coronaria,Rose campion,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Madia sativa,Chilean tarweed,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Mahonia nervosa,Dull Oregon-grape,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Medicago lupulina,Black medic,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Melica subulata,Alaska oniongrass,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Mentha arvensis,Field mint,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Microseris sp.,Microseris (glandular),Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Moehringia macrophylla,Bigleaf sandwort,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,Reported as Arenaria macrophylla,VIC - Plant Species Checklist
VASCULAR PLANTS,Montia parvifolia,Small-leaved montia,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Montia perfoliata,Miner’s lettuce,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Navarettia squarrosa,Skunkweed,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Osmorhiza chilensis,Sweet-cicely,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Pachistrima myrsinites,False box,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Philadelphus lewisii,Mock orange,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Physocarpus capitatus,Pacific ninebark,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Plantago lanceolata,Plantain (English),Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Plantago major,Common  plantain,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Plantanthera unalascensis,Alaska rein orchid,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,Reported as Habenaria unalascensis,VIC - Plant Species Checklist
VASCULAR PLANTS,Plectritis congesta,Sea blush,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Polygonum amphibium,Pond smartweed,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Polypodium glycyrrhiza,Licorice fern,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Polystichum munitum,Sword fern,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Potentilla anserina ssp. pacifica,Silverweed,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Prunus emarginata,Bitter cherry,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Pseudotsuga menziesii var. menziesii,Douglas-fir,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Pteridium aquilinum,Bracken,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Quercus garryana,Garry oak,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Ranunculus repens,Creeping buttercup,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Ranunculus uncinatus,Little buttercup,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Rhamnus purshiana,Cascara,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Ribes lobii,Gummy gooseberry,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Ribes sanguineum,Red-flowering currant,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Rosa gymnocarpa,Baldhip rose,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Rosa nutkana,Nootka rose,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Rubus discolor,Armenian blackberry (Himalayan),Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Rubus leucodermis,Black raspberry (blackcap),Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Rubus spectabilis,Salmonberry,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Rubus ursinus,Trailing wild blackberry,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Rumex acetosella,Sheep sorrel,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Rumex crispus,Curled dock,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Salix lucida var. lasiandra,Pacific willow,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Salix scouleriana,Scouler's willow,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Sambucus racemosa,Red elderberry,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Sanicula crassicaulis,Pacific sanicle,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Saxifraga rufidula,Rusty haired saxifrage,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Scirpus microcarpus,Small-flowered bulrush,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Sedum spathulifolium,Broadleaf stonecrop,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Senecio jacobaea,Tansy ragwort,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Spergularia canadensis,Canadian sand spurry,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Stachys cooleyae,Cooley's hedge-nettle,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
