area,Family,TaxonName,iNatTaxon,HJ_comment,FPNW_note,critical_comments,reviewed
saanich,Asteraceae,Hieracium maculatum,Hieracium maculatum,Fernwood area garden weed. Thin gravelly soil in Quercus garryana rocky outcrop Bennett & Guest 2006.,,,
saanich,Asteraceae,Hieracium umbellatum,Hieracium umbellatum,"umbellatum and canadense synomous H&C2018. Moist, open places; rare; known only from Beacon Hill, where it was collected by J. Macoun in 1913 and Oak Bay by G. A. Hardy in 1924; not collected since. Koksilah Ridge nearest confirmed location; Collected in the Uplands by M. C. Melburn in 1953. Koksilah Ridge nearest confirmed location.",,,
saanich,Asteraceae,Hypochaeris glabra,Hypochaeris glabra,Native of Europe; disturbed and waste places; weedy; common throughout.,,,
saanich,Asteraceae,Hypochaeris radicata,Hypochaeris radicata,Native of Europe; weed of lawns and pastures; very common throughout the area.,,,
saanich,Asteraceae,Jacobaea maritima,Jacobaea maritima,FL View Royal 2008. Evidence of seed reproduction.,,,
saanich,Asteraceae,Jacobaea vulgaris,Jacobaea vulgaris,Native of Europe; a sporadic weed in disturbed places and cultivated land. The cinnabar moth (Tyria jacobaeae) has been introduced in British Columbia in an attempt to control the spread of this species.,,,
saanich,Asteraceae,Jaumea carnosa,Jaumea carnosa,Salt marshes along the Coast; throughout in suitable habitats.,,,
saanich,Asteraceae,Lactuca biennis,Lactuca biennis,"Moist, shady woods; rare; Goldstream Park.",,,
saanich,Asteraceae,Lactuca serriola,Lactuca serriola,Native of Europe; a weed of fields and waste places; common throughout.,,,
saanich,Asteraceae,Lapsana communis,Lapsana communis,Native of Eurasia; a weed in fields and disturbed sites; widely established throughout.,,,
saanich,Asteraceae,Leontodon autumnalis,Scorzoneroides autumnalis,Native of Eurasia; casual weed of pastures and disturbed places.,,,
saanich,Asteraceae,Leontodon saxatilis,Leontodon saxatilis,Native of Europe; weed of lawns and waste places; very common throughout the area.,,,
saanich,Asteraceae,Leucanthemum vulgare,Leucanthemum vulgare,"Native of Eurasia; fields, roadsides, and waste places; common throughout.",,,
saanich,Asteraceae,Luina hypoleuca,Luina hypoleuca,"Known from Thetis Lake, where it was collected by M. C. Melburn in 1962. A&OC Colwood, Paterson Point, Wilferd Road, Military Reserve 1976. A&OC Mt Finlayson 1977. Many iNaturaist observations Gowland Todd Park.",,,
saanich,Asteraceae,Madia elegans,Madia elegans,"Dry, open places; rare; roadside weed. IFBC no records. Not present GD.",,,
saanich,Asteraceae,Madia exigua,Madia exigua,"Grassland and dry, open woods; sporadic; Esquimalt, Sidney, and Goldstream.",,,
saanich,Asteraceae,Madia glomerata,Madia glomerata,"Dry, open places; sporadic throughout the area.",,,
saanich,Asteraceae,Madia gracilis,Madia gracilis,"Dry, open places; common throughout.",,,
saanich,Asteraceae,Madia sativa,Madia sativa,"Native of south America; dry, open fields; common throughout.",,,
saanich,Asteraceae,Matricaria discoidea,Matricaria discoidea,"Dry, open ground and waste places; common throughout.",,,
saanich,Asteraceae,Microseris bigelovii,Microseris bigelovii,"Wet, open places along the Coast; rare and limited to only a very few localities.",,,
saanich,Asteraceae,Mycelis muralis,Mycelis muralis,"Native of Europe; moist, shady places; common throughout.",,,
saanich,Asteraceae,Onopordum acanthium,Onopordum acanthium,"Native of Eurasia; naturalized weed; Victoria, Cadboro Bay, and the Uplands. Marr Langford Memorial Parkway 2004.",,,
saanich,Asteraceae,Packera macounii,Packera macounii,"Open woods and dry, open places; known from Saanich Road and Prospect Lake. MD Pike Lake 1976, GD Second Lake date?, Thetis Lake no collector info.",,,
saanich,Asteraceae,Petasites frigidus var. palmatus,Petasites frigidus palmatus,"Moist woods, swampy places, and wet meadows; sporadic and locally abundant throughout in suitable habitats.",,,
saanich,Asteraceae,Pseudognaphalium luteoalbum,Helichrysum luteoalbum,"FL Cattle Point, Uplands Park. date?",,,
saanich,Asteraceae,Pseudognaphalium stramineum,Pseudognaphalium stramineum,"Open, moist places; rare; known from the Saanichton area, where it was collected by V. E. L. Goddard in 1932 and East Saanich Road by M. C. Melburn in 1962. Anderson Trial Island 1915, WAN Saanichton date? FL Gonzales Bay 2007.",,,
saanich,Asteraceae,Pseudognaphalium thermale,Pseudognaphalium thermale,"Dry, open places; common throughout.",,,
saanich,Asteraceae,Psilocarphus elatior,Psilocarphus elatior,"Open, moist places; rare; Uplands, Saanichton, and Sidney. Roberyson iNaturalist observation James Island 2020, several iNaturalist observations Oak bay and Chatham Islands.",,,
saanich,Asteraceae,Psilocarphus oregonus,Psilocarphus oregonus,No nearby records found.,,,
saanich,Asteraceae,Psilocarphus tenellus,Psilocarphus tenellus,"Moist, open ground; sporadic; Victoria, Saanichton, and Goldstream.",,,
saanich,Asteraceae,Senecio sylvaticus,Senecio sylvaticus,Native of Europe; a weed of disturbed soil and waste places; common. throughout.,,,
saanich,Asteraceae,Senecio vulgaris,Senecio vulgaris,Native of Europe; common weed throughout.,,,
saanich,Asteraceae,Sericocarpus rigidus,Sericocarpus rigidus,Open places; sporadic; Victoria and the Uplands.HLR Mill Hill report in BEN344.,,,
saanich,Asteraceae,Silybum marianum,Silybum marianum,"Native of the Mediterranean region; well established in California; sporadic in Victoria and the Uplands area. Marr Colwood Corners, Wilkinson Road 2007",,,
saanich,Asteraceae,Solidago lepida var. lepida,Solidago lepida lepida,Grassy places and open woods; common on suitable habitats throughout. var ?,,,
saanich,Asteraceae,Soliva sessilis,Soliva sessilis,"Marr Beacon Hill Park 2006. Wesley parking lot Thetis lake 2008. HJ Cy Hampson Park, Sidney 2020. Many iNaturaliist observations for peninsula.",,,
saanich,Asteraceae,Sonchus arvensis ssp. uliginosus,Sonchus arvensis uliginosus,Native of Europe; one of the most common weeds in our area.,,,
saanich,Asteraceae,Sonchus asper,Sonchus asper,Native of Europe; common weed of waste and disturbed places.,,,
saanich,Asteraceae,Sonchus oleraceus,Sonchus oleraceus,"Native of Europe; common weed of fields, waste places, and disturbed soils.",,,
saanich,Asteraceae,Symphyotrichum bracteolatum,Symphyotrichum bracteolatum,"Moist places; sporadic; Victoria, Elk Lake, and the Highland district.",,,
saanich,Asteraceae,Symphyotrichum chilense,Symphyotrichum chilense,"Newcomg Island View Beach 1928, Turner Gordon head 1966, TCB Uplands Park 1991, A&OC Trial Island 1998, Stephe lot near Parliament Buildings 1981. Henry's Sidney record confirmed by Douglas and Allen 1985",,,
saanich,Asteraceae,Symphyotrichum foliaceum,Symphyotrichum foliaceum,"Moist, wooded places; occasional; Victoria, Beacon Hill, Swan Lake, and Sidney; very variable and similar to A. subspicatus. Only collection at V in area was from a garden. GD & GA reidentified others?",,,
saanich,Asteraceae,Symphyotrichum lanceolatum var. hesperium,Symphyotrichum lanceolatum hesperium,"Moist ground; rare; collected by M. C. Melburn in 1964 at Swan Lake. Voucher not found, GD&GA reidentified?",,,
saanich,Asteraceae,Symphyotrichum spathulatum,Symphyotrichum spathulatum,"Damp meadows; occasional; Saanich and the Goldstream area. No voucher found at V, no records on CDC Explorer.",,,
saanich,Asteraceae,Symphyotrichum subspicatum,Symphyotrichum subspicatum,Seashores and moist woodland; sporadic throughout; an unstable species similar to A. foliaceus. Check GD&GA idents.,,,
saanich,Asteraceae,Tanacetum parthenium,Tanacetum parthenium,"Native of Europe; occasional escapee from cultivation; Victoria and Ten Mile Point, Marr Colwood roadside, Sidney ferry terminal 2007. Many iNaturalist reports throughout.",,,
saanich,Asteraceae,Tanacetum vulgare,Tanacetum vulgare,Native of Europe; escapee from cultivation and sporadic along the roads and waste places throughout.,,,
saanich,Asteraceae,Taraxacum erythrospermum,Taraxacum erythrospermum,"Lawns, roadsides, waste areas. HLR 2002, Thomas 2013.",,,
saanich,Asteraceae,Taraxacum officinale,Taraxacum officinale,Native of Europe; very common weed of lawns and disturbed places throughout.,,,
saanich,Asteraceae,Tragopogon dubius,Tragopogon dubius,"Native of Europe; open, dry places; sporadic; most common in the Victoria area.",,,
saanich,Asteraceae,Tragopogon porrifolius,Tragopogon porrifolius,Native of Europe; roadside and waste places; locally abundant.,,,
saanich,Asteraceae,Tragopogon pratensis,Tragopogon pratensis,Native of Europe; roadsides and waste places; sporadic throughout the area. GD says not present ?,,,
saanich,Asteraceae,Tripleurospermum inodorum,Tripleurospermum inodorum,"Native of Europe; sporadic weed along roadsides, waste places, and along the seashore in saline habitats.",,,
saanich,Asteraceae,Uropappus lindleyi,Uropappus lindleyi,B Kendrick iNaturalist observation Cordova Spit 2020.,,,
saanich,Athyriaceae,Athyrium filix-femina ssp. cyclosorum,Athyrium filix-femina cyclosorum,Common throughout in moist forest.,,,
saanich,Balsaminaceae,Impatiens capensis,Impatiens capensis,Marr Galloping Goose Trail 2007.,,,
saanich,Balsaminaceae,Impatiens glandulifera,Impatiens glandulifera,"Native of Asia; moist, shady places; cultivated as an ornamental and now well established along the beaches of Cordova Bay. Pat Bay Highway roadside HJ 2018.",,,
saanich,Balsaminaceae,Impatiens parviflora,Impatiens parviflora,Marr Galloping Goose Trail 2004. AC Sidney airport 1990.,,,
saanich,Berberidaceae,Achlys triphylla,Achlys triphylla,"Shady, moist woods, occasionally in open, moist places and along streams; fairly common in Royal Oak, Saanichton, Sidney, Langford, and Goldstream and occasional throughout in suitable habitats.",,,"AS, HR, TL"
saanich,Berberidaceae,Berberis aquifolium,Berberis aquifolium,"Woods, thickets, and open exposed slopes; very common throughout the area. B. darwinii Hook. once collected at Saanich Experimental Farm. Escaping? B. darwinii iNaturalist record Konukson Park on Ten Mile Point 2020 - no information on naturalization.",,,AS
saanich,Berberidaceae,Berberis nervosa,Berberis nervosa,Open woods and thickets; widely distributed and common throughout in suitable habitats.,,,AS
saanich,Berberidaceae,Vancouveria hexandra,Vancouveria hexandra,Cultivated in gardens and is occasionally found as an escapee in the Victoria area. No collections. McMahon Playfair Park iNaturalist report 2020.,,,
saanich,Betulaceae,Alnus rubra,Alnus rubra,"Moist woods, along the ditches and wet shoreline; common in suitable habitats throughout.",,,AS
saanich,Betulaceae,Alnus viridis ssp. sinuata,Alnus alnobetula sinuata,"Moist places, margins of streams and lakes; rare; restricted to Goldstream and the Langford areas.",,,
saanich,Betulaceae,Betula papyrifera,Betula papyrifera,"Low, wet ground; apparently rare on Vancouver Island; scattered colonies occur in the Lost Lake and Sidney areas.",,,
saanich,Betulaceae,Betula pendula,Betula pendula,AC Blenkinsop Lake 1976.,,,
saanich,Betulaceae,Betula pubescens,Betula pubescens,TCB Goldstream Provincial Park between Langford and the park 1970.,,,
saanich,Betulaceae,Betula pumila,Betula pumila,Margins of marshes; lakes and peat bogs; Rithet's Bog and Lost Lake A&O Ceska.,,,
saanich,Betulaceae,Corylus cornuta ssp. californica,Corylus cornuta californica,"Open to shady woods, along streams; frequent in the Langford, Highland, and Goldstream areas, occasional in Central and North Saanich. A&OC Spencer Pond, Langford 1998.",,,
saanich,Blechnaceae,Struthiopteris spicant,Struthiopteris spicant,"In damp, open, coniferous forests and damp shady places; most common in the Goldstream, Highland, and Langford areas.",,,
saanich,Blechnaceae,Woodwardia fimbriata,Woodwardia fimbriata,"Moist, wet places; collected by W. A. Newcombe in 1919 at Saanich Arm, very rare in British Columbia and known from Texada and Lasqueti Islands.Douglas, Pojar & Strahley Saanich Arm. Mark Lane collection Willis Point. Small population at Sheepshanks Hill, base of 1km west of Spectacle Creek, Roemer & Ceska. Also known from Bamberton side of Saanich inlet.",,,
saanich,Boraginaceae,Amsinckia intermedia,Amsinckia menziesii intermedia,"Dry, open ground; a weed of roadsides and waste places; Oak Bay, Victoria, and Sidney.",,,
saanich,Boraginaceae,Amsinckia lycopsoides,Amsinckia lycopsoides,"Rare; reported from Sidney by J. Macoun in 1913 and the Uplands by M. C. Melburn in 1953. H&C2018 mention 1921 historical SC BC, chiefly east of Cascades.",,,
saanich,Boraginaceae,Amsinckia menziesii,Amsinckia menziesii,"Dry, open places; rare; collected at Clover Point by M. C. Melburn in 1966. Oak Bay, Victoria, Sidney.",,,TL
saanich,Boraginaceae,Amsinckia retrorsa,Amsinckia menziesii menziesii,"A&OC Oak Bay; Gonzales Hill; Harling Point: Harling Point, golf course 1974. MCM Humber Road 1954. Hardy Oak Bay Golf Course 1949. Eastham Cadboro bay 1938. According to Matt Guillams from Santa Barbara Botanic Garden who is reviewing the UBC specimens, we have only A. menziesii in BC with no good specimens of A. retrorsa.",,"change to Cadboro Bay, not lower case bay. ??? Harling Point: Harling Point, golf course 1974. ??? (Redundancy?)",TL
saanich,Boraginaceae,Amsinckia spectabilis,Amsinckia spectabilis,"Open, flat, and disturbed soil; rare or overlooked; the only records came from the Sidney area, where it was collected by J. Macoun in 1913 and the Uplands district by M. C. Melburn in 1953 and 1964. Records of A. menziesii and A. spectabilis should be verified.",,,TL
saanich,Boraginaceae,Anchusa officinalis,Anchusa officinalis,Native of Europe; along roadsides; occasionally found as a weed in North Saanich and Brentwood.,,,TL
saanich,Boraginaceae,Borago officinalis,Borago officinalis,"Native of Europe; occasionally cultivated and found as a weed in Saanich, Victoria and Oak Bay.",,,
saanich,Boraginaceae,Cryptantha torreyana,Cryptantha torreyana,"Dry, open places; rare; Royal Oak and Esquimalt. Check at V, not found on CDC Explorer. No coast collections CPNWH",,,
saanich,Boraginaceae,Echium vulgare,Echium vulgare,"Native of Europe; occasional; established on disturbed sites. MCM Pipeline Road 1963, Marr Royal Roads Gravel Pit, Langford 2007",,,
saanich,Boraginaceae,Hackelia diffusa,Hackelia diffusa,"Rare; known only from West Saanich, where it was collected by M. C. Melburn in 1956. Re-identified as Myosotis laxa.",,,
saanich,Boraginaceae,Hydrophyllum tenuipes,Hydrophyllum tenuipes,"Shady, moist woods; known only from the Goldstream area.",,,
saanich,Boraginaceae,Myosotis arvensis,Myosotis arvensis,Native of Eurasia; roadsides and disturbed ground; established as a weed in the Saanich area; occasional in other areas.,,,
saanich,Boraginaceae,Myosotis discolor,Myosotis discolor,"Native of Europe; becoming weedy in some areas, North Saanich, Royal Oak, Sidney, and the Highland district.",,,
saanich,Boraginaceae,Myosotis laxa,Myosotis laxa,Moist soils and shallow waters; one of our most common forget-me-nots; throughout in suitable habitats.,,,
saanich,Boraginaceae,Myosotis micrantha,Myosotis stricta,"Open, dry, rocky places; known only from Thetis Lake Park and the Highland district, where it was collected by J. A. Calder in 1956. A&OC Observatory Hill 1977, TCB Trial Island 1992, A&OC Colwood 1977.",,,
saanich,Boraginaceae,Myosotis scorpioides,Myosotis scorpioides,"Native of Europe; edges of ponds and wet, submerged places; known from the Central Saanich and Saanichton areas. Blenkinsop Lake and Thetis Lake.",,,
saanich,Boraginaceae,Nemophila menziesii,Nemophila menziesii,Listed in Henry's Flora as occurring in Victoria; specimen not examined; a southern species and most likely a garden escapee. No recent records.,,,
