area,Family,TaxonName,iNatTaxon,HJ_comment,FPNW_note,critical_comments,reviewed
sji,Poaceae,Festuca subulata,Festuca subulata,Uncommon but widespread in dry to rather moist coniferous woodlands.,,,
sji,Poaceae,Festuca subuliflora,Festuca subuliflora,Coniferous woodlands throughout; fairly common.,,,
sji,Poaceae,Festuca trachyphylla,Festuca trachyphylla,"Zika dry gravel West Side Road, San Juan 2000.",,,
sji,Poaceae,Festuca valesiaca,Festuca valesiaca,"Widespread but thinly distributed; rocky benchland and dry meadows. Festuca ovina used to be interpreted very broadly in North America, including almost any fine-leaved fescue that lacked rhizomes. Consequently, much of the information reported for F. ovina, and many of the specimens identified as such, belong to other species.",,,
sji,Poaceae,Glyceria borealis,Glyceria borealis,Uncommon around margins of lakes; Orcas and San Juan Isllands. Occasional around farm ponds.,,,
sji,Poaceae,Glyceria occidentalis,Glyceria × occidentalis,"Low, wet situations and standing water; occasional. Cattle Point SA 1986, Baker Roche Harbour 1941.",,,
sji,Poaceae,Holcus lanatus,Holcus lanatus,Abundant weed of open waste areas and fields to less disturbed sites.,,,
sji,Poaceae,Holcus mollis,Holcus mollis,"SA Garden weed, Friday Harbour 1992, P Zika False Bay 2007.",,,
sji,Poaceae,Hordeum brachyantherum,Hordeum brachyantherum,Fairly common along salt marshes and sandy beaches.,,,
sji,Poaceae,Hordeum depressum,Hordeum depressum,"Salt marshes and coastal bluffs exposed to salt spray; rare on San Juan. Cattle Point, False Bay. On Lomer & Penny's BC excluded list.",,,
sji,Poaceae,Hordeum jubatum ssp. jubatum,Hordeum jubatum jubatum,Uncommon; mostly in satt marshes but sometimes at waste places.,,,
sji,Poaceae,Hordeum marinum,Hordeum marinum,"Fields anf roadsides, sometimes saline sites;occasional. Reported as H. geniculatum",,,
sji,Poaceae,Hordeum murinum ssp. leporinum,Hordeum murinum leporinum,Fairly common weed of vacant lots and roadsides. Sometimes in saline soil.,,,
sji,Poaceae,Hordeum murinum ssp. murinum,Hordeum murinum murinum,see H. m. ssp leporinum,,,
sji,Poaceae,Koeleria macrantha,Koeleria macrantha,Found growing in open conditions wherever it's dry and windy in the growing season; usually in undisturbed situations; common.,,,
sji,Poaceae,Leersia oryzoides,Leersia oryzoides,"Gage Moran Park, Orcas in standing water 1992.",,,
sji,Poaceae,Leymus mollis ssp. mollis,Leymus mollis mollis,Common sand binder along beaches. Reported as E. x vancouveriensis in A&S1993,,,
sji,Poaceae,Leymus vancouverensis,Leymus × vancouverensis,"Peck Cattle Point, San Juan 1923. Rare along coastal bluffs and sand dunes San Juan south shore.",,,
sji,Poaceae,Lolium multiflorum,Lolium multiflorum,Common weed.,,,
sji,Poaceae,Lolium perenne,Lolium perenne,Very common weed of fields and roadsides.,,,
sji,Poaceae,Melica smithii,Melica smithii,"San Juan Islands National Historic Park, San Juan.. Kopper 1999.",,,
sji,Poaceae,Melica subulata,Melica subulata,Typical of conifer woodlands; common.,,,
sji,Poaceae,Panicum miliaceum ssp. ruderale,Panicum miliaceum ruderale,Zika Friday Harbour crack in sidewalk 1999.,,,
sji,Poaceae,Phalaris arundinacea,Phalaris arundinacea,Often dominant species of disturbed freshwater wetlands where it may cover extensive tracts; locally abundant. Also common in roadside ditches.,,,
sji,Poaceae,Phleum pratense,Phleum pratense,Fairly common roadside and pasture grass.,,,
sji,Poaceae,Poa annua,Poa annua,"Lawns, roadsides, old rotting docks; common.",,,
sji,Poaceae,Poa bulbosa,Poa bulbosa,"Dry, gravelly disturbed sites; fairly common.",,,
sji,Poaceae,Poa compressa,Poa compressa,"Fairly common and widespread; light woods and meadows to the dryer, upper parts of salt marshes.",,,
sji,Poaceae,Poa confinis,Poa confinis,"Coastal marshes and dunes; locally common from Cattle Point north to Stuart and Sucia Islands. HJ Waldron Island Sept, 1983.",,,
sji,Poaceae,Poa howellii,Poa howellii,Showing a propensity for steep banks in the shade of Douglas-fir; probably more widespread than records indicate.,,,
sji,Poaceae,Poa infirma,Poa infirma,"Zika Turtleback Preserve, Orcas 2021.",,,
sji,Poaceae,Poa macrantha,Poa macrantha,"Saline soils; rare, known only from literature records. Reported as Poa douglasii ssp macrantha.",,,
sji,Poaceae,Poa palustris,Poa palustris,"Gage Friday Harbour, Peck Friday Harbour and Arglye District.",,,
sji,Poaceae,Poa pratensis,Poa pratensis,"Abundant in severaql habitats; meadows, open forest, waste areas.",,,
sji,Poaceae,Poa secunda ssp. secunda,Poa secunda secunda,Reported as scabrella for San Juans. Widespread on rocky benches throughout the archipelago; fairly common.,,,
sji,Poaceae,Poa trivialis,Poa trivialis,"Fairly common, low, moist areas.",,,
sji,Poaceae,Polypogon monspeliensis,Polypogon monspeliensis,"Moist, sandy areas adjacent to salt water, fairly common.",,,
sji,Poaceae,Puccinellia maritima,Puccinellia maritima,Occasional in salt marshes.,,,
sji,Poaceae,Puccinellia nutkaensis,Puccinellia nutkaensis,Rather rare; salt marshes. Also reported as P. lucida. E-Flora shows many collections for area.,,,
sji,Poaceae,Puccinellia nuttalliana,Puccinellia nuttalliana,"Rocky shores, salt marshes and brackish areas; common. Also reported as P. cusickii.",,,
sji,Poaceae,Puccinellia pumila,Puccinellia pumila,"Bluffs exposed to salt spray, salt marshes; rare on San Juan and Orcas.",,,
sji,Poaceae,Schedonorus arundinaceus,Lolium arundinaceum,"Grassy meadow with rocky outcrops, roadsides . Orcas, Waldron and Lopez Islands.Locally common in Quercus, Sambucus, thickets.",,,
sji,Poaceae,Schedonorus pratensis,Lolium pratense,Peck San Juan Island.,,,
sji,Poaceae,Secale cereale,Secale cereale,Introduced and occasionally escaping to roadsides and ditches.,,,
sji,Poaceae,Setaria pumila,Setaria pumila,Occasional weed San Juan Island. Colected by Baker 1983. Reported as S. glauca,,,
sji,Poaceae,Setaria viridis,Setaria viridis,Gardens and roadsides; occasional.,,,
sji,Poaceae,Thinopyrum ponticum,Thinopyrum obtusiflorum,"Dunwiddie and Zika gravel beach, Patos Island 2018.",,,
sji,Poaceae,Torreyochloa pallida var. pauciflora,Torreyochloa pallida pauciflora,Standing water; around the periphery of ponds and lakes; fairly common.,,,
sji,Poaceae,Trisetum canescens,Trisetum canescens,Open transitional woodlands; common.,,,
sji,Poaceae,Trisetum cernuum,Trisetum cernuum,"Common in moist, coniferous woodlands.",,,
sji,Poaceae,Triticum aestivum,Triticum aestivum,Occasionally persisting in old fields and escaping to roadsides.,,,
sji,Poaceae,Vulpia bromoides,Festuca bromoides,Widely distributed along rocky outcrips and roadsides; fairly common.,,,
sji,Poaceae,Vulpia microstachys,Festuca microstachys,Weedy and common throughout.,,,
sji,Poaceae,Vulpia myuros,Festuca myuros,"Fairly common annual of dry, open areas.",,,
sji,Polemoniaceae,Collomia grandiflora,Collomia grandiflora,"Dry, gravelly roadsides; rare; known from a single locality on northwest San Juan. Apparently eliminated by roadwork. iNaturalist report Olga Rd, Orcas 2020.",,,
sji,Polemoniaceae,Collomia heterophylla,Collomia heterophylla,"Dry, open forest, margins, and cut-over land; widespread but scarce.",,,
sji,Polemoniaceae,Gilia capitata,Gilia capitata,Gravelly meadows and roadsides; rare; collected by Peck 1923 San Juan.,,,
sji,Polemoniaceae,Leptosiphon bicolor,Leptosiphon bicolor,"Scrubby meadows to dry, open coniferous woods, occasional throughout.",,,
sji,Polemoniaceae,Leptosiphon minimus,Leptosiphon minimus,"Orcas, San Juan Rapp, Atkinson, Gage. Locations witheld.",,,
sji,Polemoniaceae,Microsteris gracilis,Microsteris gracilis,"Meadows and open coniferous woods; known from summit area of Mt Constitution. Historical reports Sucia, Orcas and Yellow-Wasp group.",,,
sji,Polemoniaceae,Navarretia intertexta,Navarretia intertexta,"Gravelly, open places, quarries; rare; San Juan and Lopez.",,,
sji,Polemoniaceae,Navarretia squarrosa,Navarretia squarrosa,Widespread and locally abundant; open and xeric sites especially on San Juan.,,,
sji,Polemoniaceae,Polemonium pulcherrimum,Polemonium pulcherrimum,"Steep rocky cliffs and talus on Mt Constitution, also at Iceberg Point, Lopez. Top of Mt Erie on Fidalgo.",,,
sji,Polygonaceae,Fallopia bohemica,Reynoutria × bohemica,"Zika Friday Harbour 2001, Atkinson Friday Harbour 2002.",,,
sji,Polygonaceae,Fallopia convolvulus,Fallopia convolvulus,Occasional in gardens.,,,
sji,Polygonaceae,Fallopia japonica,Reynoutria japonica,"Cultivated, also as an adventive, roadsides. Reported as P. cuspidatum",,,
sji,Polygonaceae,Fallopia sachalinensis,Reynoutria sachalinensis,"Roadside, occasional.",,,
sji,Polygonaceae,Persicaria amphibia,Persicaria amphibia,Common aquatic. Lakes and ponds. Locally frequent on Orcas and San Juan. Also reported in A&S1993 as Po. Coccineum,,,
sji,Polygonaceae,Persicaria hydropiper,Persicaria hydropiper,"Boggy soils, often in thickets; local along lakes in the interior of San Juan.",,,
sji,Polygonaceae,Persicaria lapathifolia,Persicaria lapathifolia,Gardens and cultivated soils; occasional.,,,
sji,Polygonaceae,Persicaria maculosa,Persicaria maculosa,"Riparian, snady lake shores and gardens; weedy but occasional.",,,
sji,Polygonaceae,Polygonum aviculare,Polygonum aviculare,"ssp depressum (Meisn.) Arcang. most common, other ssp less so. Reported as P. arenastrum Jord. ex Boreau.",,,
sji,Polygonaceae,Polygonum douglasii,Polygonum douglasii,"Several San Juan and Lopez locations,some reported as var. spergulariforme. P. nutallii reported from Mt Constitution. check ids.",,,
sji,Polygonaceae,Polygonum erectum,Polygonum erectum,Dunwiddie & Zika Patos Island shoreline 2018.,,,
sji,Polygonaceae,Polygonum fowleri,Polygonum fowleri,"Strand, salt marshes, common throughout.",,,
sji,Polygonaceae,Polygonum nuttallii,Polygonum nuttallii,"Rocky outcrops, Mt Constitution Henderson 1892. Kruckeberg SE tip of Cypress Island. Cypress not included in A&S San Juan Island area.",,,
sji,Polygonaceae,Polygonum paronychia,Polygonum paronychia,"Sand dunes. Once present at South Beach, San Juan and a few other southern islets - not recently reported.",,,
sji,Polygonaceae,Polygonum spergulariiforme,Polygonum spergulariiforme,"Locally abundant, dry rock outcrops and meadows.",,,
sji,Polygonaceae,Rumex acetosella,Rumex acetosella,Weedy sites to rocky outcrops. Abundant. A&S report Rumex tenuifolius (Wallr.) Á. Löve. Weedy meadows and waste places.,,,
sji,Polygonaceae,Rumex conglomeratus,Rumex conglomeratus,"Waste places, ditches. Occasional on larger islands.",,,
sji,Polygonaceae,Rumex crispus,Rumex crispus,Common.,,,
sji,Polygonaceae,Rumex maritimus,Rumex maritimus,"Brackish marshes, occsional on northern tier of the islands. HJ Waldron Island.1983. Walker Sucia 2018",,,
sji,Polygonaceae,Rumex obtusifolius,Rumex obtusifolius,Ruderal sites throughout; very common.,,,
sji,Polygonaceae,Rumex occidentalis,Rumex occidentalis,Saline or brackish soils. Widespread and common on San Juan.,,,
sji,Polygonaceae,Rumex salicifolius,Rumex salicifolius,Wet open sites to strand. Most San Juan records reported as R. transitorius,,,
sji,Polypodiaceae,Polypodium amorphum,Polypodium amorphum,"Steep, mossy rock slopes Mt Constitution, fairly common. H&C2018 range mountain to subalpine.",,,
sji,Polypodiaceae,Polypodium glycyrrhiza,Polypodium glycyrrhiza,Common; mossy rock slopes to forest margins; generally not epiphytic on Acer macrophyllum in our area.,,,
sji,Polypodiaceae,Polypodium hesperium,Polypodium hesperium,"Giblin Blind Island 2005, Grabel Lopez 1974, Gotschall Mt Constitution, Orcas 1971. Many additional collections for San Juans on CPNWH.",,,
sji,Portulacaceae,Portulaca oleracea,Portulaca oleracea,"Renee Pear Point Rd, San Juan 2020 iNaturalist report.",,,
sji,Potamogetonaceae,Potamogeton alpinus,Potamogeton alpinus,"Orcas, common in Cascade Lake, less so in others.",,,
sji,Potamogetonaceae,Potamogeton amplifolius,Potamogeton amplifolius,"Deep water of Cascade and Mountain Lakes, Orcas Island. Sportsman and Egg Lakes, San Juan Island.",,,
sji,Potamogetonaceae,Potamogeton berchtoldii,Potamogeton berchtoldii,Shallow farm ponds to deep lakes; common throughout.,,,
sji,Potamogetonaceae,Potamogeton crispus,Potamogeton crispus,"Established in Spenser Lake, Blakely.",,,
sji,Potamogetonaceae,Potamogeton epihydrus,Potamogeton epihydrus,Lakes on San Juan and Orcas; locally frequent but scarce overall.,,,
sji,Potamogetonaceae,Potamogeton foliosus,Potamogeton foliosus,Shallow ponds and lakes; fairly common.,,,
sji,Potamogetonaceae,Potamogeton friesii,Potamogeton friesii,"Shallow water in heavily vegetated lakes; Summit Lake, Orcas and Blakely Lakes.",,,
sji,Potamogetonaceae,Potamogeton gramineus,Potamogeton gramineus,"Shallow to medium depth lakes; occasional, common on San Juan, most collections for Orcas, rare on othe islands. 1908 collection for Orcas at V.",,"""Potamogeton gramineus - Note says native to Europe, which is true, but it is also a native to N.A. including BC"" FL",
sji,Potamogetonaceae,Potamogeton illinoensis,Potamogeton illinoensis,"Cascade Lake SA 1992, Zika 1999, 2016.",,,
sji,Potamogetonaceae,Potamogeton natans,Potamogeton natans,Farm ponds to larger lakes; common to abundant.,,,
sji,Potamogetonaceae,Potamogeton obtusifolius,Potamogeton obtusifolius,"Shallow water of lakes. Summit Lake, Orcas. Sportsman Lake on San Juan.",,,
sji,Potamogetonaceae,Potamogeton praelongus,Potamogeton praelongus,Medium to deep water of lakes; widespread and common.,,,
sji,Potamogetonaceae,Potamogeton pusillus,Potamogeton pusillus,"Temporary ponds and shallow, muddy lakes; occasional, often growing with P. berchtoldii and P. foliosus.",,,
sji,Potamogetonaceae,Potamogeton richardsonii,Potamogeton richardsonii,Occasional in lakes; chiefly Orcas and Blakely.,,,
sji,Potamogetonaceae,Potamogeton robbinsii,Potamogeton robbinsii,Deep lakes; rare on Orcas. Peck 1923 Sportsmans lake.,,,
sji,Potamogetonaceae,Potamogeton zosteriformis,Potamogeton zosteriformis,"Lakes, often where fairly deep; common. Cascade Lake, Blakely Island.",,,
sji,Potamogetonaceae,Stuckenia filiformis,Stuckenia filiformis,Shallow water. Zika Cascade Lake 1999. Zika near False Bay 2016. Atkinson Turn Pt Rd 1992.,,,
sji,Potamogetonaceae,Stuckenia pectinata,Stuckenia pectinata,"Atkinson Turn Point Rd, San Juan In shallow water, with Elodea densa and Utricularia vulgaris 1992. Cascade Lake Orcas Zika 1999.",,,
sji,Primulaceae,Cyclamen hederifolium,Cyclamen hederifolium,"Dunwiddie Lawson Rd, San Juan, iNaturalist report 2021. On Washington non-established list",,,
sji,Primulaceae,Dodecatheon hendersonii,Primula hendersonii,Moist upland meadows; locally common in mt Dallas-Cady region; occasional elsewhere on other islands.,,,
sji,Primulaceae,Dodecatheon pulchellum var. macrocarpum,Primula pauciflora macrocarpa,"Grassy meadows where moist in spring, often on coastal bluffs up to higher elevations on Mt Constittion.",,,
sji,Primulaceae,Lysimachia arvensis,Lysimachia arvensis,"Locally common at roadsides, San Juan.",,,
sji,Primulaceae,Lysimachia europaea,Lysimachia europaea,"Locally abundant, Beaverton Marsh, San Juan. Also at sphagnum bogs on Orcas",,,
sji,Primulaceae,Lysimachia latifolia,Lysimachia latifolia,Abundant throughout in shady woods.,,,
sji,Primulaceae,Lysimachia maritima,Lysimachia maritima,Occasional in salt marshes; east shore of Lopez.,,,
sji,Primulaceae,Lysimachia nummularia,Lysimachia nummularia,"West Sound, Orcas Island; West Sound and deli, near confluence of Crow Valley and Deer Harbor roads. Moist, beauty-bark laden rock garden; with various ornamentals, arising along edges and below heather and other species. Annual garden weeds with yellow flowers, infrequent. Atkinson 1992. Not considered established.",,,
sji,Primulaceae,Lysimachia thyrsiflora,Lysimachia thyrsiflora,Shallow water of lakes and swamps; rare on San Juan and Orcas.,,,
sji,Pteridaceae,Adiantum aleuticum,Adiantum aleuticum,Locally common shady stream valleys and waterfalls. Mt. Constitution and vicinity; scarce elsewhere.,,,
sji,Pteridaceae,Aspidotis densa,Aspidotis densa,"Locally abundant, open meadows, Mt. Constitution. Cypress and Fidago Islands.",,,
sji,Pteridaceae,Cryptogramma acrostichoides,Cryptogramma acrostichoides,"Locally common, open rocky meadows, Mt. Constitution.Scarce elesewhere..",,,
sji,Pteridaceae,Pentagramma triangularis,Pentagramma triangularis,Shaded to fairly exposed rock crevices; scattered but fairly common throughout.,,,
sji,Ranunculaceae,Anemone lyallii,Anemonoides grayi,"Damp stream valleys and moist woods; Orcas, San Juan and several others.",,,
sji,Ranunculaceae,Aquilegia formosa,Aquilegia formosa,"Shaded, rocky, seepy sites; mostly on Mt Constitution but also on San Juan and others.",,,
sji,Ranunculaceae,Aquilegia vulgaris,Aquilegia vulgaris,"Cultivated and escaping to roadsides. Lopez, Orcas, San Juan.",,,
sji,Ranunculaceae,Clematis ligusticifolia,Clematis ligusticifolia,"Slater Roche Harbour, San Juan 1972.",,,
sji,Ranunculaceae,Clematis vitalba,Clematis vitalba,"Introduced, adventive and thicket forming in places on San Juan; also in East Sound and spreading.",,,
sji,Ranunculaceae,Delphinium menziesii,Delphinium menziesii,"Fairly common throughout. Collections of D. nuttallianum Slater Rosario, Orcas and D. nuttallii Martin Sucia 1961 and Dunkle Friday Harbour 1919 should be rechecked.",,,
sji,Ranunculaceae,Halerpestes cymbalaria,Halerpestes cymbalaria,"Brackish marshes and saline soils. Known from historical collections Friday Harbour 1909, Cattle Point 1923.",,,
sji,Ranunculaceae,Helleborus foetidus,Helleborus foetidus,"H&C2018 lists as uncommon garden escape on San Juan. Zika collections Cascade Lake (Steep slope at southeast end of Cascade Lake, shaded, near footpath along lakeshore. About 50 plants naturalized.) and False Bay (Naturalized perennial at this site for more than 20 years) 2000-2018.",,,
sji,Ranunculaceae,Myosurus minimus,Myosurus minimus,Vernal pools and moist depressions in rocky benchlands and meadows.,,,
sji,Ranunculaceae,Ranunculus × heimburgerae,NA,"Several collections South shore of Lopez. Zika Eagle Point, San Juan.",not in FPNW2,,
sji,Ranunculaceae,Ranunculus acris,Ranunculus acris,"Damp, heavily grazed pastureland and ditches; increasing and abundant in a few places.",,,
sji,Ranunculaceae,Ranunculus aquatilis,Ranunculus aquatilis,"Widespread, lakes and ponds Orcas and San Juan.",,,
sji,Ranunculaceae,Ranunculus californicus,Ranunculus californicus,Locally abundant; meadows from southern Lopez and nearby islets. Westward along southern shore of San Juan to Mt Dallas-Mt Young. Zika Yellow Island 2021.,,,
sji,Ranunculaceae,Ranunculus flammula,Ranunculus flammula,Common throughout.,,,
sji,Ranunculaceae,Ranunculus macounii,Ranunculus macounii,"Thickets along lakes or ponds, growing in muck, Lakedale area, San Juan and Richardson, Lopez. Collected by Roush San Juan 1919, Peck San Juan 1923.",,,
sji,Ranunculaceae,Ranunculus occidentalis var. occidentalis,Ranunculus occidentalis occidentalis,"Meadows, Cattle Point to Mt Dallas, San Juan. Iceberg Piont tio Davis Head, Lopez.",,,
sji,Ranunculaceae,Ranunculus repens,Ranunculus repens,Common in ruderal sites.,,,
sji,Ranunculaceae,Ranunculus sardous,Ranunculus sardous,"Atkinson Lopez Village 1986. Moist, grassy, open places and ditches near grocery store/lumber yard, with Bromus carinatus and Juncus effusus.",,,
sji,Ranunculaceae,Ranunculus sceleratus,Ranunculus sceleratus,"Salt or brackish marshes;. Known from Richardson, Blakely, Lopez, Stuart and Sucia.",,,
sji,Ranunculaceae,Ranunculus uncinatus,Ranunculus uncinatus,"Damp woods, sometimes wooded swamps; common throughout.",,,
sji,Rhamnaceae,Frangula purshiana,Frangula purshiana,"Forest understory and margins, San Juan and Orcas.",,,
sji,Rosaceae,Amelanchier alnifolia,Amelanchier alnifolia semiintegrifolia,"Open transitional to dry coniferous forest and edge, hedgerows and rocky slopes; fairly common.",,,
sji,Rosaceae,Aphanes arvensis,Alchemilla arvensis,"Orcas, San Juan and small islands around Stuart and Spieden.",,,
sji,Rosaceae,Aphanes australis,Alchemilla australis,"Steep, cliff areas with many rock ledges, cracks and beaches. Common in crevices on bedrock. Lopez, San Juan, Blakely, Orcas, Shaw.",,,
sji,Rosaceae,Aphanes occidentalis,Alchemilla arvensis,"Meadows, gravelly roadsides and vernal pools; common.",,,
sji,Rosaceae,Comarum palustre,Comarum palustre,Riparian to aquatic in shallow ponds and lakes; fairly common.,,,
sji,Rosaceae,Cotoneaster spp.,Cotoneaster,"C. dielsiana, franchetii, horizontalis, lacteus, lesliei, rehderi, simonsii, sternianus reported.",,,
sji,Rosaceae,Crataegus douglasii,Crataegus douglasii,"Dry forest edge, occasional. C. suksdorfii (sarg. Kruschke = C.d. var.s. escaped and well established on San Juan.",,,
sji,Rosaceae,Crataegus gaylussacia,Crataegus gaylussacia,"Zika near Andrews Bay, San Juan 2000. Also Beaverton Valley Rd and Friday Harbour 2001. Zika Crataegus monogyna Jacq. × Crataegus gaylussacia A. Heller False Bay Rd, San Juan 2013.",,,
sji,Rosaceae,Crataegus laevigata,Crataegus laevigata,Introoduced 1920s and well established Crane Island. Zika 2003.,,,
sji,Rosaceae,Crataegus monogyna,Crataegus monogyna,Cultivated and widely escaped.,,,
sji,Rosaceae,Fragaria chiloensis,Fragaria chiloensis,"Strand, southern edge of archepeligo, hybridizing with F. virginiana = F. x-ananassa",,,
sji,Rosaceae,Fragaria vesca ssp. californica,Fragaria vesca californica,"Fairly common to locally abundant; dry edges of woods, thickets, scrub. Vars. Crinita unknown and bracteata (A. Heller) Staudt reported.",,,
sji,Rosaceae,Fragaria virginiana ssp. glauca,Fragaria virginiana glauca,Fairly common in semi-open places to woods throughout. All reports on eFloraBC F.v. platypetala.,,,
sji,Rosaceae,Geum macrophyllum,Geum macrophyllum,"Typical of moist, mixed woodlands and stream valleys; common.",,,
sji,Rosaceae,Holodiscus discolor var. discolor,Holodiscus discolor discolor,Abundant.,,,
sji,Rosaceae,Luetkea pectinata,Luetkea pectinata,"Kibbe Mt Constitution, Orcas 1908.",,,
sji,Rosaceae,Malus dawsoniana,Malus × dawsoniana,Zika Sucia Island 2021.,,,
sji,Rosaceae,Malus fusca,Malus fusca,"Widespread swampy places , open meadows.",,,
sji,Rosaceae,Malus pumila,Malus domestica,"Occasional seedling roadside and farm fields. Collections Battleship Island, Yellow Island.",,,
sji,Rosaceae,Oemleria cerasiformis,Oemleria cerasiformis,"Damp Alder and mixed woods; rare, mostly on San Juan.",,,
sji,Rosaceae,Physocarpus capitatus,Physocarpus capitatus,"Rare; localized at the north end of Cascade Lake,Orcas, near shore.",,,
sji,Rosaceae,Potentilla anserina ssp. pacifica,Argentina pacifica,"Collections Sucia, Orcas and San Juan. Wet meadows, salt marshes. Not included in A&S1993",,,
sji,Rosaceae,Potentilla gracilis var. gracilis,Potentilla gracilis gracilis,Moist meadows; rare; known from historic records on San Juan.,,,
sji,Rosaceae,Potentilla recta,Potentilla recta,"Karimi Vendovi Island 2011. Adventive of pastures, ballfields and other distured, open places on San Juan.",,,
sji,Rosaceae,Poteridium annuum,Sanguisorba annua,S. minor = Poterium sanguisorba L. reported for area.; dry sandy or rocky soil.,,,
sji,Rosaceae,Poterium sanguisorba,Sanguisorba minor,Rarely adventive on dry sandy or rocky soil.,,,
sji,Rosaceae,Prunus avium,Prunus avium,"Occasional seedlings Lopez, San Juan McConnell, Orcas.",,,
sji,Rosaceae,Prunus cerasifera,Prunus cerasifera,"Zika and Dunwiddie Orcas, San Juan, Blind.1999-2018.",,,
sji,Rosaceae,Prunus domestica,Prunus domestica,"Zika and Dunwiddie San Juan, Skull, Blind, 1997-2018.",,,
sji,Rosaceae,Prunus emarginata,Prunus emarginata,Forest margins; open to deep woods.,,,
sji,Rosaceae,Prunus lusitanica,Prunus lusitanica,"Zika Deadmans Bay, San Juan.",,,
sji,Rosaceae,Prunus mahaleb,Prunus mahaleb,"Zika Dream Lake appears bird sown, San Juan 2001. Camp Skull Island many plants. Zika Massacre Bay, Orcas 2018.",,,
sji,Rosaceae,Prunus pugetensis,Prunus × pugetensis,Zika Lopez 2003.,,,
sji,Rosaceae,Prunus virginiana,Prunus virginiana,"Dry coniferous forest and edges, Ripple, Flattop, Little Summit, Orcas.",,,
sji,Rosaceae,Pyracantha coccinea,Pyracantha coccinea,"Zika Orcas occasionally mowed road shoulder. Partial shade of Pseudotsuga, with Spiraea douglasii, Holodiscus, Gaultheria shallon, Malus fusca, Shepherdia canadensis, Arbutus menziesii.",,,
sji,Rosaceae,Pyrus communis,Pyrus communis,"Dunwiddie and Zika Skull Island 2018. Zika Friday Harbour, San Juan 2001. iNaturalist reports for Sucia, Orcas and San Juan.",,,
sji,Rosaceae,Rosa canina,Rosa canina,Zika Orcas roadside thicket and scattered in pasture; 2003. Zika Patos at lighthouse 2018. Dunwiddie Sucia 2021.,,,
sji,Rosaceae,Rosa gymnocarpa,Rosa gymnocarpa,"Dry or moist, shaded woodland, common.",,,
sji,Rosaceae,Rosa nutkana,Rosa nutkana,"Exposed sites, edges.",,,
sji,Rosaceae,Rosa pisocarpa,Rosa pisocarpa,"Along ponds or lakes, hedgerows or meadows, fairly common on larger islands.",,,
sji,Rosaceae,Rosa rubiginosa,Rosa rubiginosa,"Cultivated and widely escaped along roadsides, Shaw, Orcas, Lopez.",,,
sji,Rosaceae,Rosa rugosa,Rosa rugosa,Dunwiddie & Zika Patos Island on upper beach among drift logs 2018. Several other similar habitat shoreline records for Georgia Basin.,,,
sji,Rosaceae,Rosa woodsii,Rosa woodsii,Slater Sucia Island 1974.,,,
sji,Rosaceae,Rubus armeniacus,Rubus armeniacus,Question if can be separated from bifrons-discolor. Several collections throughout.,,,
sji,Rosaceae,Rubus bifrons,Rubus bifrons,Abundant; open or semi-open habitats. Reported as R. discolor Weihe & Nees,,,
sji,Rosaceae,Rubus laciniatus,Rubus laciniatus,"Open woods and waste places, lesss common than R. discolor.(bifrons)",,,
sji,Rosaceae,Rubus leucodermis,Rubus leucodermis,"Cut over land, forest edge, grazed upland; common.",,,
sji,Rosaceae,Rubus nutkanus,Rubus parviflorus,"Damp, shady woods. Common.",,,
sji,Rosaceae,Rubus spectabilis,Rubus spectabilis,"Shaded valleys, poorly drained places.; common.",,,
sji,Rosaceae,Rubus ursinus,Rubus ursinus,"Forest floors, margins, cut over land; abundant.",,,
sji,Rosaceae,Rubus vestitus,Rubus vestitus,Habegger Yellow Island edge of dry meadow. date?Is this Sharpe & Atkinson's R. macrophyllus ?,,,
sji,Rosaceae,Sorbaria kirilowii,Sorbaria kirilowii,Kozloff Friday Harbour Labs 1997. Mossy knoll and open meadow. Planted but with some apparent escapes. Sorbaria tomentosa (Lindl.) Rehder same location and also some escapes,,,
sji,Rosaceae,Sorbus aucuparia,Sorbus aucuparia,"Cultivated and widely escaped on larger islands, often growing in rich, shady soils.",,,
sji,Rosaceae,Sorbus hybrida,Hedlundia hybrida,Ledger Castle Island 2005.,,,
sji,Rosaceae,Spiraea douglasii,Spiraea douglasii,Abundant; open marshy places.,,,
sji,Rubiaceae,Galium aparine,Galium aparine,"Abundant, waste places to open woodlands",,,
sji,Rubiaceae,Galium boreale,Galium boreale,"Damp, low meadows; local on San Juan from Cattle Point to Kanaka Bay, San Juan.",,,
sji,Rubiaceae,Galium mollugo,Galium mollugo,Peck Friday Harbour 1923.,,,
sji,Rubiaceae,Galium odoratum,Galium odoratum,"Escaping from cultivation, Friday Harbour.",,,
sji,Rubiaceae,Galium trifidum,Galium trifidum,Abundant; fresh water sites.,,,
sji,Rubiaceae,Galium triflorum,Galium triflorum,Abundant; coniferous forest floor.,,,
sji,Rubiaceae,Sherardia arvensis,Sherardia arvensis,Grazed meadows and other disturbed open places; sporadic but widespread.,,,
sji,Ruppiaceae,Ruppia maritima,Ruppia maritima,"Brackish or salt water lagoons and ponds, mucky; occasional, chiefly in the southern part of the chain..",,,
sji,Salicaceae,Populus tremuloides,Populus tremuloides,Widespread and locally common on larger islands; riparian habitats and low glacial substrates.,,,
sji,Salicaceae,Populus trichocarpa,Populus trichocarpa,"Riparian; rather rare, mostly on San Juan Island.",,,
