area,Family,TaxonName,iNatTaxon,HJ_comment,FPNW_note,critical_comments,reviewed
ogi,Ranunculaceae,Aquilegia vulgaris,Aquilegia vulgaris,Persisting in old and abandoned gardens.,,,
ogi,Ranunculaceae,Clematis vitalba,Clematis vitalba,"HJ Miners Bay Road, Mayne. Huggins Galiano 2019.",,,
ogi,Ranunculaceae,Delphinium ajacis,Consolida ajacis,"HJ Willey Point, N Pender, Galiano Lodge, Galiano. Escaping into waste areas. Henry reported from Mayne.",,,
ogi,Ranunculaceae,Delphinium menziesii,Delphinium menziesii,"Coastal bluffs, grassy meadows, and wooded dry places, all islands.",,,
ogi,Ranunculaceae,Halerpestes cymbalaria,Halerpestes cymbalaria,"HJ Lyall Creek mud flats, Saturna 1975, Horton Bay mudflats , Mayne 1976",,,
ogi,Ranunculaceae,Helleborus foetidus,Helleborus foetidus,Marginally escaping Saturna. No collections.,,,
ogi,Ranunculaceae,Myosurus minimus,Myosurus minimus,"Winter Cove Park, Georga Strait shoreline, East Point, Tumbo Saturna, HJ. FL Montague park picnic area, Galiano 2014. JP Drummond Bay, S Pender.FL Prevost Island 2004.",,,
ogi,Ranunculaceae,Ranunculus acris,Ranunculus acris,"Roadsides and meadows, all islands.",,,
ogi,Ranunculaceae,Ranunculus aquatilis,Ranunculus aquatilis,"Lakes and Ponds, all islands.",,,
ogi,Ranunculaceae,Ranunculus californicus,Ranunculus californicus,"Questionable population in disturbed Fir forest adjacent to farm field, Saturna. Could be Ranunculus x-heimburgerae Brayshaw ??",,,
ogi,Ranunculaceae,Ranunculus flammula,Ranunculus flammula,"Lake shores and standing water at fen edges, Saturna, Mayne, Galiano, S Pender",,,
ogi,Ranunculaceae,Ranunculus occidentalis var. occidentalis,Ranunculus occidentalis occidentalis,"Ridges, forest edges, dry meadows, all islands.",,,
ogi,Ranunculaceae,Ranunculus orthorhynchus,Ranunculus orthorhynchus,"Moist fields and marsh edges, Saturna, Samuel",,,
ogi,Ranunculaceae,Ranunculus parviflorus,Ranunculus parviflorus,"Frank Lomer collection from Port Washington on North Pender Island May 6, 2003.",,,
ogi,Ranunculaceae,Ranunculus repens,Ranunculus repens,"Moist areas, meadows, lawns, all islands..",,,
ogi,Ranunculaceae,Ranunculus sardous,Ranunculus sardous,"HJ Dry meadow North Galiano 1982, HJ Whalers Bay log dump 1986. AS Galiano 2016, 2018.",,,
ogi,Ranunculaceae,Ranunculus uncinatus,Ranunculus uncinatus,"Wet meadow, logging roads, wetland edges, all islands.",,,
ogi,Ranunculaceae,Thalictrum occidentale,Thalictrum occidentale,"HJ observation sterile single in woods above Browning Harbour, N Pender. No collection.",,,
ogi,Rhamnaceae,Ceanothus sanguineus,Ceanothus sanguineus,"Rocky ridges, Saturna, Galiano",,,
ogi,Rhamnaceae,Frangula purshiana,Frangula purshiana,"Forest understory and margins, Galiano, Mayne, N Pender.",,,
ogi,Rosaceae,Amelanchier alnifolia,Amelanchier alnifolia semiintegrifolia,"Open woods, hillsides, and roadsides; common throughout, all islands.",,= Amelanchier florida = Amelanchier alnifolia var. semiintegrifolia?,AS
ogi,Rosaceae,Aphanes arvensis,Alchemilla arvensis,"FL Prevost Island, Selby Point 2004, AS Bluffs Park, Galiano 2017",,some authorities appear to have synonymized A. arvensis and A. occidentalis? = Alchemilla arvensis?,AS
ogi,Rosaceae,Aphanes australis,Alchemilla australis,"FL N Pender Otter Bay Marina 2003, S Pender Spaldng Road 2006.",,,
ogi,Rosaceae,Aphanes occidentalis,Alchemilla arvensis,"Open, dry ground; FL Brooks Point, S Pender 2003, FL Prevost Island 2004, Starzomski, Bellhouse Park, Galiano 2019.",,some authorities appear to have synonymized A. arvensis and A. occidentalis? = Alchemilla arvensis?,AS
ogi,Rosaceae,Comarum palustre,Comarum palustre,"HJ Sphagnum Bog, Galiano 1975. Greenburn Lake, S Pender 1975",,,
ogi,Rosaceae,Cotoneaster spp.,Cotoneaster,"C. dielsiana, franchetii, horizontalis, simonsii reported for Galiano. Horizontalis occasional other islands. C. salicifolius Saturna.",,,
ogi,Rosaceae,Crataegus douglasii,Crataegus douglasii,"Coastal bluffs, meadow lands, open forests, and thickets; rare all islands.",,,
ogi,Rosaceae,Crataegus laevigata,Crataegus laevigata,"Occasional seed reproduction Saturna Beach area, Saturna. Baxter N Pender iNaturalist report 2020.",,,
ogi,Rosaceae,Crataegus monogyna,Crataegus monogyna,Escapee from cultivation and well established in many areas all islands.,,,
ogi,Rosaceae,Drymocallis glandulosa,Drymocallis glandulosa,"Ledge in vertical sandstone cliff just above sea Old Point, Saturna 1993.",,,
ogi,Rosaceae,Fragaria chiloensis,Fragaria chiloensis,"HJ Porlier Pass, Galiano 1975.",,,
ogi,Rosaceae,Fragaria vesca ssp. californica,Fragaria vesca californica,"Wooded areas, streambanks, and open grassland; common throughout, all islands.",,,
ogi,Rosaceae,Geum macrophyllum,Geum macrophyllum,"Moist, shady ground; widely distributed throughout. All islands.",,,
ogi,Rosaceae,Holodiscus discolor var. discolor,Holodiscus discolor discolor,"Mesic forest, roadsides, all islands.",,,
ogi,Rosaceae,Malus fusca,Malus fusca,"Moist woods, banks, and margins of lakes, all islands. Forming an unusual swamp community with Populus tremuloides in the wet interior of Cabbage Island.",,,AS
ogi,Rosaceae,Malus pumila,Malus domestica,"Occasional seedling roadside and farm fields, Saturna, Galiano.",,,
ogi,Rosaceae,Oemleria cerasiformis,Oemleria cerasiformis,"Open woods, roadsides Saturna, Galiano; rare on Outer Gulf Islands",,,
ogi,Rosaceae,Physocarpus capitatus,Physocarpus capitatus,"Moist woods, streambanks and lake margins, all islands.",,,
ogi,Rosaceae,Potentilla anglica,Potentilla anglica,FL Prevost Island few patches in wet meadow dominated by Agrostis sp. 30 April 2004,,,
ogi,Rosaceae,Potentilla anserina ssp. pacifica,Argentina pacifica,"Mud flats, wet meadowland, margins of ponds and streams; alll islands.",,,
ogi,Rosaceae,Potentilla gracilis var. gracilis,Potentilla gracilis gracilis,"Grassy point, Port Washington, N Pender HJ 1981.",,,
ogi,Rosaceae,Potentilla norvegica,Potentilla norvegica,"HJ Sunshine Farm, Galiano 1975, DL51 Galiano 1979. On deep, peaty soils.",,,
ogi,Rosaceae,Potentilla recta,Potentilla recta,"Saturna Beach area, General Store, Saturna HJ 1975-2015. Georgina Point, Mayne HJ. Areas where hay from eastern Washington has been fed. Heffley Galiano 2020. Listed by the Invasive Species Council of BC.",,,
ogi,Rosaceae,Poteridium annuum,Sanguisorba annua,Mayne location?,,,
ogi,Rosaceae,Poterium sanguisorba,Sanguisorba minor,"Waste places, disturbed ground, all islands.",,,
ogi,Rosaceae,Prunus avium,Prunus avium,"Occasional seedlings Saturna, Galiano",,,
ogi,Rosaceae,Prunus cerasifera,Prunus cerasifera,Chaisson dry forest Montague Harbour Park Galiano 2019. Roadside iNaturalist report Port Washington 2021.,,,
ogi,Rosaceae,Prunus domestica,Prunus domestica,"Occaasional hedgerows, roadsides, Saturna, Galiano. On Lomer & Penny's non-established list.",,,
ogi,Rosaceae,Prunus emarginata,Prunus emarginata,"Moist, northern slope forest, all islands.",,,
ogi,Rosaceae,Prunus laurocerasus,Prunus laurocerasus,"HJ N Pender 1975, in fir-sword fern forest. AS Galiano 2016.",,,
ogi,Rosaceae,Prunus pugetensis,Prunus × pugetensis,"FL Sturdies Bay, Rough backyard lot full of Bromus sterilis with Arbutus menziesii, Pseudotsuga menziesii 2014.",,,
ogi,Rosaceae,Prunus virginiana,Prunus virginiana,"Occasional bluffs, ledges and cliffs, all islands",,,
ogi,Rosaceae,Pyrus communis,Pyrus communis,"Occasional hedgerow seedling Galiano, Saturna.",,,
ogi,Rosaceae,Rosa canina,Rosa canina,"Zika S Pender hedgerows, disturbed meadow 2003. AS Penfold Rd, Galiano.",,,
ogi,Rosaceae,Rosa gymnocarpa,Rosa gymnocarpa,"Mesic forest throughout, all islands.",,,
ogi,Rosaceae,Rosa nutkana,Rosa nutkana,"Wetland edges, shoreline wet spots, all islands.",,,
ogi,Rosaceae,Rosa pisocarpa,Rosa pisocarpa,TRA Gossip Island,,,
ogi,Rosaceae,Rosa rubiginosa,Rosa rubiginosa,"Farm fields, hedgerows, occasionally spreading into forest, all islands.",,,
ogi,Rosaceae,Rubus armeniacus,Rubus armeniacus,Question if can be separated from bifrons-discolor.,,,
ogi,Rosaceae,Rubus bifrons,Rubus bifrons,"Farm fields, meadow, disturbed forest, all islands.",,,
ogi,Rosaceae,Rubus laciniatus,Rubus laciniatus,"Disturbed forest, farm fields, all islands.",,,
ogi,Rosaceae,Rubus leucodermis,Rubus leucodermis,"Disturbed forest, forest edges, all islands.",,,
ogi,Rosaceae,Rubus nutkanus,Rubus parviflorus,"Damp, shady woods, all islands.",,,
ogi,Rosaceae,Rubus spectabilis,Rubus spectabilis,"Borders of woods and open to wooded, moist areas, all islands.",,,
ogi,Rosaceae,Rubus ursinus,Rubus ursinus,"Farm fields, meadow, disturbed forest, all islands.",,,
ogi,Rosaceae,Sorbus aucuparia,Sorbus aucuparia,"Occasional escapee from cultivation. Farm fields, settled areas. All islands.",,,
ogi,Rosaceae,Spiraea douglasii,Spiraea douglasii,"Swamps, bogs, lake margins, and wet, swampy places; rare on Saturna.",,,
ogi,Rubiaceae,Galium aparine,Galium aparine,"Lowland disturbed forest, woodland, all islands.",,,
ogi,Rubiaceae,Galium divaricatum,Galium divaricatum,HJ roadside ditches Saturna 2006-2020. Considered G. angelicum by CDC.,,,
ogi,Rubiaceae,Galium mollugo,Galium mollugo,"HJ Rees' farm fields, Galiano 1975",,,
ogi,Rubiaceae,Galium trifidum,Galium trifidum,"Fens, ponds, quiet standing water, all islands.",,,
ogi,Rubiaceae,Galium triflorum,Galium triflorum,"Open mesic forest, all islands.",,,
ogi,Rubiaceae,Galium verum,Galium verum,"HJ Cemetary, Golf Course N Pender 1975, FL meadow, Prevost Island 2004.",,,
ogi,Rubiaceae,Sherardia arvensis,Sherardia arvensis,"Waste ground, lawns, roadside, also open, grassy bluffs, all islands.",,,
ogi,Ruppiaceae,Ruppia maritima,Ruppia maritima,"Brackish, shoreline marshes Tumbo, Saturna and South Pender.",,,
ogi,Salicaceae,Populus alba,Populus alba,Huggins Surdies Bay ferry terminal shoreline Galiano 2016. Not considered naturalized. On Lomer & Penny's non-established list.,,,
ogi,Salicaceae,Populus nigra,Populus nigra,"Galiano - Georgeson Bay Road planted as a wind-break. Not aware of it anywhere else, though I should pay more attention along Burril Road…AS",,,
ogi,Salicaceae,Populus tremuloides,Populus tremuloides,"Occasional dry ridges, shoreline benchs, all islands",,,
ogi,Salicaceae,Populus trichocarpa,Populus trichocarpa,Very occasional near wetlands. All islands.,,,
ogi,Salicaceae,Salix hookeriana,Salix hookeriana,"Rocky bluffs near salt water and other maritime habitats. Saturna, Galiano, South Pender.",,,
ogi,Salicaceae,Salix lasiandra,Salix lasiandra,"Along banks, wet swales and margins of lakes. All islands. HRL 1995 Galiano collection at V as S. lucida Muhl.",,,
ogi,Salicaceae,Salix prolixa,Salix prolixa,Galiano location? QC says needs check.,,,
ogi,Salicaceae,Salix scouleriana,Salix scouleriana,"Lowland forest, along streams and wet places. All islands.",,,
ogi,Salicaceae,Salix sepulcralis,Salix × sepulcralis,Galiano location? Source? On Lomer & Penny's non-established list.,,,
ogi,Salicaceae,Salix sitchensis,Salix sitchensis,Ripparian and lake shores. All islands.,,,
ogi,Salviniaceae,Azolla filiculoides,Azolla filiculoides,"HJ Saturna 1998. In Typha latifolia fen and on open, fresh water mud flats; with Scirpus microcarpus, Chenopodium rubrum, Veronica beccabunga, Atriplex patula, & Oenanthe sarmentosa.",,,
ogi,Santalaceae,Arceuthobium douglasii,Arceuthobium douglasii,Colwell high in Pseudosuga menziiesii north side Galiano. CPNWH nearest records Cascades and east. Possible location Saturna - recheck.,,,
ogi,Sapindaceae,Acer glabrum var. douglasii,Acer glabrum douglasii,"Moist woods, rocky slopes, shores; all islands.",,,AS
ogi,Sapindaceae,Acer macrophyllum,Acer macrophyllum,"On edges of coniferous forest, damp woods, shoreline slopes; all islands.",,,"AS, FL"
ogi,Sapindaceae,Aesculus hippocastanum,Aesculus hippocastanum,Galiano location? Not spreading from purpose planted trees in moist lowland forest Saturna.,,,
ogi,Saxifragaceae,Heuchera micrantha var. diversifolia,Heuchera micrantha diversifolia,"Moist, rocky slopes, crevices, all islands.",,,
ogi,Saxifragaceae,Lithophragma glabrum,Lithophragma glabrum,"Exposed, grassy bluffs, all islands.",,,AS
ogi,Saxifragaceae,Lithophragma parviflorum,Lithophragma parviflorum,"Open, rocky places and rocky outcrops; occasionally meadows, all islands.",,,AS
ogi,Saxifragaceae,Micranthes integrifolia,Micranthes integrifolia,"Grassy bluffs with seepage, all islands.",,,
ogi,Saxifragaceae,Micranthes rufidula,Micranthes rufidula,"Mossy rock outcrops with seepage; Saturna, Galiano",,,
ogi,Saxifragaceae,Saxifraga cespitosa,Saxifraga cespitosa,"Steep, shaded rocky slopes with seepage, all islands.",,,
ogi,Saxifragaceae,Tellima grandiflora,Tellima grandiflora,"Damp, shady woods, valley bottoms, throughout. All islands.",,,AS
ogi,Saxifragaceae,Tiarella trifoliata var. laciniata,Tiarella trifoliata laciniata,"Wet lowland forest, stream valleys, all islands.",,,AS
ogi,Saxifragaceae,Tiarella trifoliata var. trifoliata,Tiarella trifoliata trifoliata,"Wet lowland forest, stream valleys, all islands. Most common var of T. t.",,,AS
ogi,Saxifragaceae,Tiarella trifoliata var. unifoliata,Tiarella trifoliata unifoliata,"Wet lowland forest, stream valleys.occasional all islands, var trifoliata generally most common.",,,
ogi,Saxifragaceae,Tolmiea menziesii,Tolmiea menziesii,Innes Galiano 2017 location? iNat observation withdrawn - remove?,,,
ogi,Scrophulariaceae,Buddleja davidii,Buddleja davidii,"Escaping into dry, open fir forest Mayne, Galiano, S Pender. Adventive on Brackman and Cabbage.",,,
ogi,Scrophulariaceae,Scrophularia californica,Scrophularia californica,"Davidson Mayne 1915, HJ relocated 1975.",,,
ogi,Scrophulariaceae,Verbascum blattaria,Verbascum blattaria,Saturna appeared on fresh plowed ground that had been pasture for 40+ years.,,,
ogi,Scrophulariaceae,Verbascum phlomoides,Verbascum phlomoides,"HJ farm fields where hay fed, Galiano 1981; also S.Street garden and Galiano Lodge building site. Taylor Sturdies Bay roadside, Galiano 1992. Widespread on Galiano 2020. Look for hybrids with thapsus - Verbascum ×kerneri",,,
ogi,Scrophulariaceae,Verbascum thapsus,Verbascum thapsus,"Roadsides and waste places; spreading onto grassy bluffs, all islands.",,,
ogi,Selaginellaceae,Selaginella wallacei,Selaginella wallacei,"South facing, exposed rocky bluffs and slopes; all islands, common throughout.",,,
ogi,Solanaceae,Datura stramonium,Datura stramonium,"Occasional waste ground Galiano, Saturna.",,,
ogi,Solanaceae,Solanum dulcamara,Solanum dulcamara,"Fens, wetland edges, Saturna, S Pender, N Pender",,,
ogi,Solanaceae,Solanum nigrum,Solanum nigrum,"Waste ground, all islands. Recheck collections at V americanum/nigrum",,,
ogi,Solanaceae,Solanum physalifolium var. nitidibaccatum,Solanum physalifolium nitidibaccatum,"Disturbed ground, roadsides, all islands.",,,
ogi,Solanaceae,Solanum rostratum,Solanum rostratum,"HJ Disturbed ground around a burn scar Saturna 2019. iNaturalist obs Bayview Rd, Mayne 2019.",,,
ogi,Taxaceae,Taxus brevifolia,Taxus brevifolia,"Occasional, scattered throughout mesic forest. All islands",,,AS
ogi,Thymelaeaceae,Daphne laureola,Daphne laureola,"Spreading into mesic forest, all islands.",,,
ogi,Typhaceae,Sparganium angustifolium,Sparganium angustifolium,"Magic Lake, east end shallows, N. Pender.",,,
ogi,Typhaceae,Sparganium emersum,Sparganium emersum,"Quiet water, lakes and ponds. All islands.",,,
ogi,Typhaceae,Sparganium natans,Sparganium natans,AS Great Beaver Swamp Galiano 2018.,,,
ogi,Typhaceae,Typha angustifolia,Typha angustifolia,"FL 2014 Galiano Island, property at 10825 Porlier Pass Road. Habitat: Margin of deep pond in old clearcut area, with Juncus articulatus. Erhard Laughlin Lake, Galiano 2013 iNaturalist observation.",,,AS
ogi,Typhaceae,Typha latifolia,Typha latifolia,"Shallow standing water, all islands.",,,AS
ogi,Ulmaceae,Ulmus alata,Ulmus alata,"Lions Field, Galiano 2016 Bioblitz. Established? Huggins Burrill Rd, Galiano 2016.",not in FPNW2,,
ogi,Urticaceae,Urtica dioica,Urtica dioica,Moist ground in wooded or shady areas; common throughout. All islands. vars?,,,AS
ogi,Urticaceae,Urtica urens,Urtica urens,"Occasional weed in gardens and disturbed places, seen but not persisting Saturna.",,,
ogi,Viburnaceae,Sambucus racemosa var. arborescens,Sambucus racemosa arborescens,"Open woods, thickets, along the roadsides and edges of woods, all islands.",,,
ogi,Viburnaceae,Viburnum tinus,Viburnum tinus,Magner & Simon Galiano location? On Lomer & Penny's non-established list but listed as established in Vancouver on 2019 CDC updates.,,Frank?,AS
ogi,Violaceae,Viola adunca,Viola adunca,"Grassy bluffs and ridges, Saturna, Mayne.",,,AS
ogi,Violaceae,Viola macloskeyi,Viola macloskeyi,"HJ Boggy fields, MonarchHead, Saturna. Also occasional in sedge fens Saturna. HLR, AS Sphagnum Bog Galiano.",,,AS
ogi,Violaceae,Viola odorata,Viola odorata,"Persisting in old flower beds and spreading into lawns. Saturna, Straley Retreat Cove, Galiano 1989. FL S Pender 2006.",,,AS
ogi,Violaceae,Viola palustris,Viola palustris,"Fens, marshes, all islands.",,,AS
ogi,Violaceae,Viola sempervirens,Viola sempervirens,"Open upland forest, all islands.",,,AS
ogi,Zosteraceae,Phyllospadix scouleri,Phyllospadix scouleri,Collected from Saturna but probably throughout.,,,
ogi,Zosteraceae,Zostera japonica,Zostera japonica,"Phillimore Point, Morning Beach, Galiano.",,,AS
ogi,Zosteraceae,Zostera marina,Zostera marina,Common throughout shallow sandy bays and shorelines.,,,AS
