Taxon,Author,Subtaxon Author,Common Name,Kingdom,Phylum,Subphylum,Superclass,Class,Subclass,Superorder,Order,Suborder,Superfamily,Family,Subfamily,Tribe,Genus,Origin,Status,Reporting,Documenting,Collected/Reported (y-m-d),Collector/Source,Collection/List,Accession Number,GBIF ID,First Documented,Documenter,iNaturalist Link,Notes,ID,Stats Code
Ctenocephalides felis,,,cat flea,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Siphonaptera,,Pulicoidea,Pulicidae,,Ctenocephalides,,,,new 2017,observed,,,,,,2017-10-19,Lauren Magner,https://www.inaturalist.org/observations/8474977,,311218,ART
Pseudoxenos sp.,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Strepsiptera,Stylopidia,,Stylopidae,Xeninae,Pseudoxenos,,,,new 2019,observed,,,,,,2019-08-22,Chris Ratzlaff,https://www.inaturalist.org/observations/44952951,,211871,ART
Lenarchus vastus,(Hagen),,caddisfly,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Trichoptera,Integripalpia,Limnephiloidea,Limnephilidae,,Lenarchus,,,,reported,unobserved,1975-08-28,Geoffrey G.E. Scudder,SEM,SEM-UBC TRI-0441,,,,,,223174,ART
Limnephilus externus,Hagen,,caddisfly,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Trichoptera,Integripalpia,Limnephiloidea,Limnephilidae,,Limnephilus,,,,reported,unobserved,1981-07-07,Geoffrey G.E. Scudder,SEM,SEM-UBC TRI-0176,,,,,,223713,ART
Limnephilus nogus,Ross,,caddisfly,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Trichoptera,Integripalpia,Limnephiloidea,Limnephilidae,,Limnephilus,,,,reported,unobserved,1987-04-19,Geoffrey G.E. Scudder,SEM,SEM-UBC TRI-0247,,,,,,223738,ART
Limnephilus sitchensis,Kolenati,,caddisfly,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Trichoptera,Integripalpia,Limnephiloidea,Limnephilidae,,Limnephilus,,,,reported,unobserved,1981-04-19,Geoffrey G.E. Scudder,SEM,SEM-UBC TRI-0313,,,,,,223760,ART
Polycentropus remotus,Banks,,tube maker caddisfly,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Trichoptera,Annulipalpia,Hydropsychoidea,Polycentropodidae,,Polycentropus,,,,reported,unobserved,1987-08-07,Geoffrey G.E. Scudder,SEM,SEM-UBC TRI-0100,,,,,,228566,ART
Ctenolepisma sp.,,,,Animalia,Arthropoda,Hexapoda,,Insecta,,,Zygentoma,,,Lepismatidae,,Ctenolepisma,,,,new 2019,observed,,,,,,2019-01-04,Dave “Zeuss” Cochrane,https://www.inaturalist.org/observations/19472085,,183203,ART
Ampelisca hancocki,"J.L. Barnard, 1954",,amphipod,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Peracarida,Amphipoda,Gammaridea,Ampeliscoidea,Ampeliscidae,,Ampelisca,,native,unlisted,reported,unobserved,1961-06-22,,RBCM,976-01146-018,1898315672,,,,,295404,ART
Ampelisca lobata,"Holmes, 1908",,amphipod,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Peracarida,Amphipoda,Amphilochidea,Synopioidea,Ampeliscidae,,Ampelisca,,native,unlisted,reported,unobserved,1961-06-22,,RBCM,976-01146-017,1898267968,,,,,295407,ART
Ampelisca unsocalae,"J.L. Barnard, 1960",,amphipod,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Peracarida,Amphipoda,Amphilochidea,Synopioidea,Ampeliscidae,,Ampelisca,,native,unlisted,reported,unobserved,1961-06-22,,RBCM,976-01146-019,1898311199,,,,,313004,ART
Ampithoe lacertosa,"Bate, 1858",,sea lettuce sea flea,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Peracarida,Amphipoda,Senticaudata,Corophioidea,Ampithoidae,,Ampithoe,,native,unlisted,reported,unobserved,2009-02-14,Andy Lamb,PMLS,,,,,,,260501,ART
Caprella alaskana,"Mayer, 1903",,Alaskan skeleton shrimp,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Peracarida,Amphipoda,Senticaudata,Caprelloidea,Caprellidae,Caprellinae,Caprella,,native,unlisted,reported,unobserved,2008-06-21,Andy Lamb,PMLS,,,,,,,508889,ART
Caprella mutica,"Schurin, 1935",,Japanese skeleton shrimp,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Peracarida,Amphipoda,Senticaudata,Caprelloidea,Caprellidae,Caprellinae,Caprella,,native,unlisted,new 2019,observed,,,,,,2019-05-04,Emily Adamczyk,https://inaturalist.ca/observations/24697074,,64634,ART
Desdimelita californica,"(Alderman, 1936)",,amphipod,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Peracarida,Amphipoda,Senticaudata,Hadzioidea,Melitidae,,Desdimelita,,native,unlisted,reported,unobserved,1976-06-20,Rita M. O'Clair,CMN,CMNC 2006-0611,,,,,,1128629,ART
Desdimelita microdentata,"Jarrett & Bousfield, 1996",,amphipod,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Peracarida,Amphipoda,Senticaudata,Hadzioidea,Melitidae,,Desdimelita,,native,unlisted,reported,unobserved,1976-06-20,Rita M. O'Clair,CMN,CMNC 2007-0102,,,,,,1128632,ART
Photis brevipes,"Shoemaker, 1942",,amphipod,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Peracarida,Amphipoda,Senticaudata,Photoidea,Photidae,,Photis,,native,unlisted,reported,unobserved,1961-06-22,,RBCM,976-01146-002,1898291753,,,,,295828,ART
Chromopleustes oculatus,"(Holmes, 1908)",,black-and-white sea flea,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Peracarida,Amphipoda,Amphilochidea,Amphilochoidea,Pleustidae,Parapleustinae,Chromopleustes,,native,unlisted,reported,unobserved,1995-02-24,Charlie Gibbs,PMLS,,,,,,,796029,ART
Gnathopleustes pachychaetus,"Bousfield & Hendrycks, 1995",,amphipod,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Peracarida,Amphipoda,Amphilochidea,Amphilochoidea,Pleustidae,Parapleustinae,Gnathopleustes,,native,unlisted,reported,unobserved,1976-06-20,Rita M. O'Clair,CMN,CMNC 2004-0232,,,,,,1128633,ART
Megalorchestia pugettensis,"Dana, 1852",,Puget Sound beach flea,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Peracarida,Amphipoda,Senticaudata,Talidtroidea,Talitridae,,Megalorchestia,,native,unlisted,new 2018,observed,,,,,,2018-08-01,Andrew Simon,https://www.inaturalist.org/observations/15038969,,345335,ART
Traskorchestia traskiana,"(Stimpson, 1857)",,Pacific beach hopper,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Peracarida,Amphipoda,Senticaudata,Talidtroidea,Talitridae,,Traskorchestia,,native,unlisted,new 2017,observed,,,,,,2017-03-30,Andrew Simon,https://www.inaturalist.org/observations/5516564,,130223,ART
Neotrypaea californiensis,"(Dana, 1854)",,bay ghost shrimp,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,,Callianassidae,,Neotrypaea,,native,unlisted,confirmed,observed,1995-02-23,Charlie Gibbs,PMLS,,,2019-04-20,Natalie Kennedy,https://www.inaturalist.org/observations/22842052,,56659,ART
Cancer productus,"Randall, 1840",,red rock crab,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Cancroidea,Cancridae,,Cancer,,native,unlisted,confirmed,observed,1985-12-07,Andy Lamb,PMLS,,,2013-10-13,Peter Luckham,http://www.inaturalist.org/observations/2976310,,47826,ART
Glebocarcinus oregonensis,"(Dana, 1852)",,pygmy rock crab,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Cancroidea,Cancridae,,Glebocarcinus,,native,unlisted,confirmed,observed,1986-04-08,,RBCM,986-00191-003,,2013-10-13,Peter Luckham,http://www.inaturalist.org/observations/2976002,,429951,ART
Metacarcinus gracilis,"(Dana, 1852)",,graceful crab,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Cancroidea,Cancridae,,Metacarcinus,,native,unlisted,confirmed,observed,1973-06-14,Philip Lambert,RBCM,973-00137-019,1898314378,2016-08-17,Andrew Simon,http://www.inaturalist.org/observations/3910088,,116721,ART
Metacarcinus magister,"(Dana, 1852)",,dungeness crab,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Cancroidea,Cancridae,,Metacarcinus,,native,unlisted,confirmed,observed,1996-05-29,Charlie Gibbs,PMLS,,,2018-05-29,Karolle Wall,https://www.inaturalist.org/observations/12970642,,63697,ART
Telmessus cheiragonus,"(Tilesius, 1815)",,helmet crab,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Cancroidea,Cheiragonidae,,Telmessus,,native,unlisted,confirmed,observed,1996-05-29,Charlie Gibbs,PMLS,,,2017-05-29,Karolle Wall,https://www.inaturalist.org/observations/7659462,,180391,ART
Crangon nigricauda,"Stimpson, 1856",,blacktail bay shrimp,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Crangonoidea,Crangonidae,,Crangon,,,,new 2018,observed,,,,,,2018-05-31,Karolle Wall,https://www.inaturalist.org/observations/13026269,,48812,ART
Metacrangon munita,"(Dana, 1852)",,coastal spinyhead,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Crangonoidea,Crangonidae,,Metacrangon,,native,unlisted,reported,unobserved,1928-07-18,,RBCM,015-00224-001,1898292947,,,,,459610,ART
Chorilia longipes,"Dana, 1851",,longhorn decorator crab,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Majoidea,Epialtidae,,Chorilia,,native,unlisted,confirmed,observed,2008-05-22,Jackson Chu,Chu (2010),,,2009-10-03,Jackson Chu,https://www.inaturalist.org/observations/8624646,,459559,ART
Pugettia gracilis,"Dana, 1851",,graceful kelp crab,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Majoidea,Epialtidae,Epialtinae,Pugettia,,native,unlisted,confirmed,observed,,,RBCM,986-00191-004,,2013-10-13,Peter Luckham,http://www.inaturalist.org/observations/2976672,,130344,ART
Pugettia producta,"(Randall, 1840)",,northern kelp crab,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Majoidea,Epialtidae,Epialtinae,Pugettia,,native,unlisted,confirmed,observed,1969-02-22,Andy Lamb,PMLS,,,2016-02-07,Peter Luckham,http://www.inaturalist.org/observations/2763431,,49723,ART
Scyra acutifrons,"Dana, 1851",,sharpnose crab,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Majoidea,Epialtidae,Pisinae,Scyra,,native,unlisted,confirmed,observed,1986-04-08,,RBCM,986-00191-009,,2013-10-13,Peter Luckham,http://www.inaturalist.org/observations/2854858,,47712,ART
Acantholithodes hispidus,"(Stimpson, 1860)",,hairy-spined crab,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Lithodoidea,Hapalogastridae,,Acantholithodes,,native,unlisted,confirmed,observed,1994-09-10,Andy Lamb,PMLS,,,2007-10-23,Jackson Chu,https://www.inaturalist.org/observations/59908564,,450310,ART
Hapalogaster mertensii,"J.F. Brandt, 1850",,hairy crab,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Lithodoidea,Hapalogastridae,,Hapalogaster,,native,unlisted,confirmed,observed,1969-02-22,Andy Lamb,PMLS,,,,,,,51635,ART
Oedignathus inermis,"(Stimpson, 1860)",,granular claw crab,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Lithodoidea,Hapalogastridae,,Oedignathus,,native,unlisted,confirmed,observed,2008-08-29,Andy Lamb,PMLS,,,1978-03-19,Rick Harbo,https://www.inaturalist.org/observations/31752288,,194566,ART
Placetron wosnessenskii,"Schalfeew, 1892",,scaled crab,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Lithodoidea,Hapalogastridae,,Placetron,,native,unlisted,reported,unobserved,1999-07-31,Charlie Gibbs,PMLS,,,,,,,459657,ART
Cryptolithodes sitchensis,"J.F. Brandt, 1853",,umbrella crab,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Lithodoidea,Lithodidae,,Cryptolithodes,,native,unlisted,reported,unobserved,1999-10-02,Andy Lamb,PMLS,,,,,,,47395,ART
Cryptolithodes typicus,"J.F. Brandt, 1848",,butterfly crab,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Lithodoidea,Lithodidae,,Cryptolithodes,,native,unlisted,reported,unobserved,1985-07-29,Andy Lamb,PMLS,,,,,,,53845,ART
Lopholithodes foraminatus,"(Stimpson, 1859)",,brown box crab,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Lithodoidea,Lithodidae,,Lopholithodes,,native,unlisted,confirmed,observed,2008-05-22,Jackson Chu,Chu (2010),,,2008-05-24,Jackson Chu,https://www.inaturalist.org/observations/60467710,,459606,ART
Lopholithodes mandtii,"J.F. Brandt, 1848",,Puget Sound king crab,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Lithodoidea,Lithodidae,,Lopholithodes,,native,unlisted,confirmed,observed,1994-02-27,Charlie Gibbs,PMLS,,,2015-01-01,Peter Luckham,http://www.inaturalist.org/observations/2797301,,459608,ART
Phyllolithodes papillosus,"J.F. Brandt, 1848",,heart crab,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Lithodoidea,Lithodidae,,Phyllolithodes,,native,unlisted,reported,unobserved,1969-02-21,Andy Lamb,PMLS,,,,,,,424896,ART
Rhinolithodes wosnessenskii,"J.F. Brandt, 1848",,rhinoceros crab,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Lithodoidea,Lithodidae,,Rhinolithodes,,native,unlisted,reported,unobserved,1994-09-10,Andy Lamb,PMLS,,,,,,,459660,ART
Munida quadrispina,"Benedict, 1902",,squat lobster,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Galatheoidea,Munididae,,Munida,,native,unlisted,confirmed,observed,2008-05-21,Jackson Chu,Chu (2010),,,2008-05-24,Jackson Chu,https://www.inaturalist.org/observations/60468460,,334674,ART
Hyas lyratus,"Dana, 1851",,Pacific lyre crab,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Majoidea,Oregoniidae,Oregoniinae,Hyas,,native,unlisted,reported,unobserved,1961-05-13,Dan Quayle,RBCM,982-00207-001,1898319325,,,,,459591,ART
Oregonia gracilis,"Dana, 1851",,graceful decorator crab,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Majoidea,Oregoniidae,Oregoniinae,Oregonia,,native,unlisted,confirmed,observed,1973-09-21,Andy Lamb,PMLS,,,2017-05-29,Karolle Wall,https://www.inaturalist.org/observations/7647272,,84267,ART
Discorsopagurus schmitti,"(Stevens, 1925)",,tubeworm hermit,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Paguroidea,Paguridae,,Discorsopagurus,,native,unlisted,reported,unobserved,1986-09-30,,RBCM,986-00197-025,,,,,,459564,ART
Elassochirus gilli,"(Benedict, 1892)",,orange hermit,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Paguroidea,Paguridae,,Elassochirus,,native,unlisted,reported,unobserved,1985-08-02,Andy Lamb,PMLS,,,,,,,459568,ART
