id,institutionCode,collectionCode,ownerInstitutionCode,collectionID,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,lifeStage,sex,individualCount,preparations,locationID,continent,waterBody,islandGroup,island,country,stateProvince,county,municipality,locality,locationRemarks,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,rights,rightsHolder,accessRights,recordID,references,Name,Description,geometry,_93,Name Status,Referred iNaturalist Id,Referred iNaturalist Name
894083,NY,NA,NA,e9a774a0-6a99-4b5f-aedf-0ee44fb521d1,PreservedSpecimen,a463a47f-60bc-4458-82a0-fe3fa6b7ff81,01136390,NA,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Parmeliaceae|Parmelioideae|Hypogymnia,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,Hypogymnia inactiva,54405,(Krog) Ohlsson,Hypogymnia,NA,inactiva,NA,NA,Species,J. C. Lendemer,2009,NA,NA,NA,NA,NA,W. R. Buck,54748,2009-05-11,2009,5,11,13,13,11 May 2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,packeted,NA,North America,NA,NA,NA,Canada,British Columbia,Squamish-Lillooet Reg. Distr.,NA,"near N end of Howe Sound, Stawamus Chief Provincial Park, along Lower Falls Trail from Shannon Falls Provincial Park to bridge over Olesen Creek",NA,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,NA,ca. 656 ft,NA,en,NA,2022-11-01 13:27:18,http://creativecommons.org/licenses/by-nc/3.0/,NA,NA,e0bcd00d-2a21-4f9e-ab70-5468179b38ad,https://lichenportal.org/portal/collections/individual/index.php?occid=894083,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.15667, 49.67333),accepted,126597,Hypogymnia inactiva
894210,NY,NA,NA,e9a774a0-6a99-4b5f-aedf-0ee44fb521d1,PreservedSpecimen,d3cb5333-b0fd-4b0a-b77f-7bfb84622fb9,01136397,NA,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Parmeliaceae|Parmelioideae|Parmelia,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,Parmelia saxatilis,54526,(L.) Ach.,Parmelia,NA,saxatilis,NA,NA,Species,J. C. Lendemer,2009,NA,NA,NA,NA,NA,W. R. Buck,54777,2009-05-11,2009,5,11,13,13,11 May 2009,NA,granitic outcrops,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,packeted,NA,North America,NA,NA,NA,Canada,British Columbia,Squamish-Lillooet Reg. Distr.,NA,"Murrin Provincial Park, around Browning Lake",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,NA,2022-11-01 13:27:18,http://creativecommons.org/licenses/by-nc/3.0/,NA,NA,37e2f903-e427-48d1-ab52-7384cff9f893,https://lichenportal.org/portal/collections/individual/index.php?occid=894210,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.2044, 49.6456),accepted,117860,Parmelia saxatilis
894211,NY,NA,NA,e9a774a0-6a99-4b5f-aedf-0ee44fb521d1,PreservedSpecimen,6ab0ba7a-cdf6-4aea-88ea-302c9f09c6b5,01136398,NA,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Parmeliaceae|Parmelioideae|Parmelia,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,Parmelia saxatilis,54526,(L.) Ach.,Parmelia,NA,saxatilis,NA,NA,Species,J. C. Lendemer,2009,NA,NA,NA,NA,NA,W. R. Buck,54781,2009-05-11,2009,5,11,13,13,11 May 2009,NA,granitic outcrops,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,packeted,NA,North America,NA,NA,NA,Canada,British Columbia,Squamish-Lillooet Reg. Distr.,NA,"Murrin Provincial Park, around Browning Lake",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,NA,2022-11-01 13:27:18,http://creativecommons.org/licenses/by-nc/3.0/,NA,NA,6d338f2d-388d-4ab1-a8e8-6884c64d60cc,https://lichenportal.org/portal/collections/individual/index.php?occid=894211,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.2044, 49.6456),accepted,117860,Parmelia saxatilis
894350,NY,NA,NA,e9a774a0-6a99-4b5f-aedf-0ee44fb521d1,PreservedSpecimen,badf2d13-6e1e-4f0a-a1fa-a2e5de12c582,01136388,NA,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Peltigerales|Peltigerineae|Peltigeraceae|Peltigeroideae|Peltigera,Fungi,Ascomycota,Lecanoromycetes,Peltigerales,Peltigeraceae,Peltigera collina,55973,(Ach.) Schrader,Peltigera,NA,collina,NA,NA,Species,J. C. Lendemer,2009,NA,NA,NA,NA,NA,W. R. Buck,54745,2009-05-11,2009,5,11,13,13,11 May 2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,packeted,NA,North America,NA,NA,NA,Canada,British Columbia,Squamish-Lillooet Reg. Distr.,NA,"near N end of Howe Sound, Stawamus Chief Provincial Park, along Lower Falls Trail from Shannon Falls Provincial Park to bridge over Olesen Creek",NA,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,NA,ca. 656 ft,NA,en,NA,2022-11-01 13:27:18,http://creativecommons.org/licenses/by-nc/3.0/,NA,NA,0a7c2c26-2e12-45a6-80e0-1967856a47b5,https://lichenportal.org/portal/collections/individual/index.php?occid=894350,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.15667, 49.67333),accepted,194736,Peltigera collina
894392,NY,NA,NA,e9a774a0-6a99-4b5f-aedf-0ee44fb521d1,PreservedSpecimen,ba1ce38b-b2ee-4492-a70d-d7b33aa04a04,01136389,NA,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Ostropomycetidae|Pertusariales|Ochrolechiaceae|Lepra,Fungi,Ascomycota,Lecanoromycetes,Pertusariales,Pertusariaceae,Lepra ophthalmiza,257543,(Nyl.) Hafellner,Lepra,NA,ophthalmiza,NA,NA,Species,NA,NA,NA,NA,NA,NA,NA,W. R. Buck,54746,2009-05-11,2009,5,11,13,13,11 May 2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,packeted,NA,North America,NA,NA,NA,Canada,British Columbia,Squamish-Lillooet Reg. Distr.,NA,"near N end of Howe Sound, Stawamus Chief Provincial Park, along Lower Falls Trail from Shannon Falls Provincial Park to bridge over Olesen Creek",NA,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,NA,ca. 656 ft,NA,en,NA,2022-11-01 13:27:18,http://creativecommons.org/licenses/by-nc/3.0/,NA,NA,a47b2d2a-1779-4929-a3c1-ad428921e70d,https://lichenportal.org/portal/collections/individual/index.php?occid=894392,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.15667, 49.67333),accepted,630830,Lepra ophthalmiza
894393,NY,NA,NA,e9a774a0-6a99-4b5f-aedf-0ee44fb521d1,PreservedSpecimen,db2f447f-ab65-4314-8ef6-158d22954204,01136394,NA,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Ostropomycetidae|Pertusariales|Ochrolechiaceae|Lepra,Fungi,Ascomycota,Lecanoromycetes,Pertusariales,Pertusariaceae,Lepra ophthalmiza,257543,(Nyl.) Hafellner,Lepra,NA,ophthalmiza,NA,NA,Species,NA,NA,NA,NA,NA,NA,NA,W. R. Buck,54753,2009-05-11,2009,5,11,13,13,11 May 2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,packeted,NA,North America,NA,NA,NA,Canada,British Columbia,Squamish-Lillooet Reg. Distr.,NA,"near N end of Howe Sound, Stawamus Chief Provincial Park, along Lower Falls Trail from Shannon Falls Provincial Park to bridge over Olesen Creek",NA,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,NA,ca. 656 ft,NA,en,NA,2022-11-01 13:27:18,http://creativecommons.org/licenses/by-nc/3.0/,NA,NA,96325a26-7813-4d0e-98ae-a6253453f92b,https://lichenportal.org/portal/collections/individual/index.php?occid=894393,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.15667, 49.67333),accepted,630830,Lepra ophthalmiza
894596,NY,NA,NA,e9a774a0-6a99-4b5f-aedf-0ee44fb521d1,PreservedSpecimen,1987753d-9b66-4b7b-b7ad-15188bbe9f8b,01136403,NA,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Ostropomycetidae|Ostropales|Porinaceae,Animalia,Arthropoda,Arachnida,Araneae,Segestriidae,Segestria,52231,Fr.,Segestria,NA,NA,NA,NA,Genus,NA,NA,NA,NA,NA,NA,NA,W. R. Buck,54794,2009-05-11,2009,5,11,13,13,11 May 2009,NA,granitic outcrops,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,packeted,NA,North America,NA,NA,NA,Canada,British Columbia,Squamish-Lillooet Reg. Distr.,NA,"Murrin Provincial Park, around Browning Lake",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,NA,2022-11-01 13:27:18,http://creativecommons.org/licenses/by-nc/3.0/,NA,NA,e615f523-3585-45e8-a66a-e8b68a596e04,https://lichenportal.org/portal/collections/individual/index.php?occid=894596,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.2044, 49.6456),accepted,172281,Segestria
895235,NY,NA,NA,e9a774a0-6a99-4b5f-aedf-0ee44fb521d1,PreservedSpecimen,041dd1f4-b898-4042-ae14-f0f7bc1caeb8,01136384,NA,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Ostropomycetidae|Baeomycetales|Trapeliaceae|Trapelia,Fungi,Ascomycota,Lecanoromycetes,Trapeliales,Trapeliaceae,Trapelia corticola,55639,Coppins & P. James,Trapelia,NA,corticola,NA,NA,Species,J. C. Lendemer,2009,NA,NA,NA,NA,NA,W. R. Buck,54731,2009-05-11,2009,5,11,13,13,11 May 2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,packeted,NA,North America,NA,NA,NA,Canada,British Columbia,Squamish-Lillooet Reg. Distr.,NA,"near N end of Howe Sound, Stawamus Chief Provincial Park, along Lower Falls Trail from Shannon Falls Provincial Park to bridge over Olesen Creek",NA,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,NA,ca. 656 ft,NA,en,NA,2022-11-01 13:27:18,http://creativecommons.org/licenses/by-nc/3.0/,NA,NA,b3b9111a-afb3-4021-9372-6eb88c65c547,https://lichenportal.org/portal/collections/individual/index.php?occid=895235,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.15667, 49.67333),accepted,232787,Trapelia corticola
895262,NY,NA,NA,e9a774a0-6a99-4b5f-aedf-0ee44fb521d1,PreservedSpecimen,a2bd465f-80c8-44c2-92a5-600bc1b37c39,01136396,NA,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Ostropomycetidae|Baeomycetales|Trapeliaceae|Trapeliopsis,Fungi,Ascomycota,Lecanoromycetes,Trapeliales,Trapeliaceae,Trapeliopsis viridescens,55649,(Schrader) Coppins & P. James,Trapeliopsis,NA,viridescens,NA,NA,Species,J. C. Lendemer,2009,NA,NA,NA,NA,NA,W. R. Buck,54766,2009-05-11,2009,5,11,13,13,11 May 2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,packeted,NA,North America,NA,NA,NA,Canada,British Columbia,Squamish-Lillooet Reg. Distr.,NA,"near N end of Howe Sound, Stawamus Chief Provincial Park, along Lower Falls Trail from Shannon Falls Provincial Park to bridge over Olesen Creek",NA,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,NA,ca. 656 ft,NA,en,NA,2022-11-01 13:27:18,http://creativecommons.org/licenses/by-nc/3.0/,NA,NA,76b18d02-123b-41bc-a5f8-fd4bbdfb4372,https://lichenportal.org/portal/collections/individual/index.php?occid=895262,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.15667, 49.67333),accepted,232797,Trapeliopsis viridescens
1018279,WIS,NA,NA,89717c08-38c6-4a2e-9293-7381ea799a99,PreservedSpecimen,2908a951-11b0-47c6-847d-b1bab1a84b39,WIS-L-0020943,NA,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Ostropomycetidae|Pertusariales|Ochrolechiaceae|Ochrolechia,Fungi,Ascomycota,Lecanoromycetes,Pertusariales,Ochrolechiaceae,Ochrolechia laevigata,54817,(R�s�nen) Verseghy ex Kukwa,Ochrolechia,NA,laevigata,NA,NA,Species,I.M. Brodo,NA,NA,NA,NA,cfr.,NA,Irwin M. Brodo,8154,1966-06-09,NA,NA,NA,NA,NA,NA,NA,"At a stream, bordered by alders, maples and Thuja; On fallen Alnus.",NA,NA,NA,NA,NA,herbariumSpecimenDuplicate: https://lichenportal.org/portal/collections/individual/index.php?guid=eeff344d-1ee3-4070-8af5-dc710aebf0fa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Canada,British Columbia,NA,NA,13.9 miles S. of Squamish on Rt. No. 99.,NA,NA,NA,49� 29' N 123� 13' W,NA,NA,NA,NA,NA,213,NA,NA,NA,NA,ca. 700 ft.,NA,NA,blundin,2018-04-25 21:11:58,http://creativecommons.org/licenses/by-nc/3.0/,NA,NA,2908a951-11b0-47c6-847d-b1bab1a84b39,https://lichenportal.org/portal/collections/individual/index.php?occid=1018279,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.216667, 49.483333),accepted,179755,Ochrolechia laevigata
1047080,WIS,NA,NA,89717c08-38c6-4a2e-9293-7381ea799a99,PreservedSpecimen,c214428a-dc3c-4071-b947-9c327da2e2ec,WIS-L-0026515,NA,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Cladoniaceae|Cladonia|Cladonia arbuscula,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Cladoniaceae,Cladonia arbuscula subsp. mitis,69503,(Sandst.) Ruoss,Cladonia,NA,arbuscula,subsp.,mitis,Subspecies,"updated from Esslinger, et al. North American Lichen Herbaria Checklist (2012)",2012,NA,NA,NA,NA,NA,E. Nyland,78,1956-09,1956,9,NA,NA,NA,NA,NA,On soil between mosses,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Canada,British Columbia,NA,NA,"White Cliff, West Vancouver",NA,WGS84,426,NA,bkschuh (2020-11-08 20:13:27),NA,georef batch tool 2020-11-08; GeoLocate,reviewed - high confidence,"White cliff, Marine Drive, West Vancouver, BC, Canada",NA,NA,NA,NA,NA,NA,NA,NA,kkwallin,2020-11-08 20:13:27,http://creativecommons.org/licenses/by-nc/3.0/,NA,NA,c214428a-dc3c-4071-b947-9c327da2e2ec,https://lichenportal.org/portal/collections/individual/index.php?occid=1047080,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.288561, 49.373134),accepted,320843,Cladonia arbuscula
1070363,ASU,Lichens,ASU,ca9232e9-9401-4c90-9845-d00fe37f0ac2,PreservedSpecimen,8b70a04f-89d2-4a02-8d65-f03c3d627bda,NA,580490,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Peltigerales|Peltigerineae|Peltigeraceae|Lobarioideae|Lobaria,Fungi,Ascomycota,Lecanoromycetes,Peltigerales,Lobariaceae,Lobaria linita,55930,(Ach.) Rabenh.,Lobaria,NA,linita,NA,NA,Species,NA,NA,NA,NA,NA,NA,NA,Robert S. Egan,12135,1980-07-13,NA,NA,NA,NA,NA,NA,NA,Mixed coniferous forest.,NA,NA,NA,NA,NA,herbariumSpecimenDuplicate: https://lichenportal.org/portal/collections/individual/index.php?guid=d02abeb0-5bf4-4e5b-9bf4-e7bb6ec379bd,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CANADA,British Columbia,Greater Vancouver,NA,"Cypress Provincial Park, West Vancouver; Crest Trail from Cypress Bowl Ski Area.",NA,WGS84,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,emaking,2021-09-30 12:37:06,http://creativecommons.org/licenses/by-nc/4.0/,NA,NA,8b70a04f-89d2-4a02-8d65-f03c3d627bda,https://lichenportal.org/portal/collections/individual/index.php?occid=1070363,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.18704, 49.40293),accepted,224041,Lobaria linita
1070963,WIS,NA,NA,89717c08-38c6-4a2e-9293-7381ea799a99,PreservedSpecimen,dfc77e2e-b9a5-4b5a-a1fe-361bcc967d25,WIS-L-0036903,NA,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Cladoniaceae|Cladonia,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Cladoniaceae,Cladonia portentosa,124693,(Dufour) Coem.,Cladonia,NA,portentosa,NA,NA,Species,"updated from Esslinger, T.L. Checklist of North American Lichens (v. 17)",2012,NA,NA,NA,NA,NA,Adam F. Szczanporsui,s.n.,1949-11-19,1949,11,19,323,NA,NA,NA,on rocks with mosses,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Canada,British Columbia,NA,NA,"Whitecliff, West Vancouver",NA,NA,797,NA,bkschuh (2019-04-03 08:22:51),NA,georef batch tool 2019-04-03; GeoLocate,reviewed - high confidence,"Whytecliff, Vancouver Barat, BC, Canada",30,NA,NA,NA,NA,30 m.a.s.,NA,NA,jrgorman,2019-04-03 08:22:51,http://creativecommons.org/licenses/by-nc/3.0/,NA,NA,dfc77e2e-b9a5-4b5a-a1fe-361bcc967d25,https://lichenportal.org/portal/collections/individual/index.php?occid=1070963,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.28797, 49.373678),accepted,119666,Cladonia portentosa
1106424,SRP,NA,NA,f21d224c-d5e6-46f0-a971-00d679225a74,PreservedSpecimen,bc6c2c96-139c-4750-95e6-267e7132498e,SRP-L-0002327,NA,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Parmeliaceae|Parmelioideae|Alectoria,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,Alectoria sarmentosa,53101,(Ach.) Ach.,Alectoria,NA,sarmentosa,NA,NA,Species,NA,NA,NA,ID certainty: certain,NA,NA,NA,W B (Wilfred Borden) Schofield,56994,1974-08-10,1974,8,10,222,222,1974-8-10,"""Festooning the branches in subalpine forest""<br/>with apothecia. Substrate: Corticolous.",Subalpine forest,4232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Canada,British Columbia,NA,NA,Trail from Brandywine Falls toward Brew Lake.,NA,unknown,NA,"49� 50' N, 123� 10' W",NA,NA,NA,NA,NA,400,NA,NA,NA,NA,400 m.,NA,en,NA,2017-08-06 10:42:14,http://creativecommons.org/publicdomain/zero/1.0/,NA,NA,0a0b4439-2984-4d54-a06f-962fc63b68e7,https://lichenportal.org/portal/collections/individual/index.php?occid=1106424,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.166664, 49.833332),accepted,126626,Alectoria sarmentosa
1128623,SRP,NA,NA,f21d224c-d5e6-46f0-a971-00d679225a74,PreservedSpecimen,6489d8d0-47de-47f9-bc0f-a54b3075062b,SRP-L-0006427,NA,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Parmeliaceae|Parmelioideae|Hypogymnia,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,Hypogymnia duplicata,54400,(Ach.) Rass.,Hypogymnia,NA,duplicata,NA,NA,Species,NA,NA,NA,ID certainty: certain,NA,NA,NA,Roger Rosentreter,1939,1980-07-13,1980,7,13,195,195,1980-7-13,"Botany ""80"" field trip<br/>Det.: T. Goward 1992. Substrate: Corticolous.","Tsuga, Picea, Abies forest.",3929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Canada,British Columbia,NA,NA,"Cypress Bowl Ski Area North of Vancouver, British Columbia, Canada.",NA,WGS84,NA,"49.4000015� N, -123.1999969� W",NA,NA,NA,NA,NA,1067,NA,NA,NA,NA,3500 ft.,NA,en,NA,2017-08-06 10:42:14,http://creativecommons.org/publicdomain/zero/1.0/,NA,NA,a5748285-ffea-46ac-8240-9e3c83916d74,https://lichenportal.org/portal/collections/individual/index.php?occid=1128623,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.199997, 49.400002),accepted,222047,Hypogymnia duplicata
1128664,SRP,NA,NA,f21d224c-d5e6-46f0-a971-00d679225a74,PreservedSpecimen,ddac65fb-c0c3-40d6-807c-432cfc9465cf,SRP-L-0006386,NA,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Parmeliaceae|Parmelioideae|Hypogymnia,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,Hypogymnia apinnata,54397,Goward & McCune,Hypogymnia,NA,apinnata,NA,NA,Species,NA,NA,NA,ID certainty: certain,NA,NA,NA,Roger Rosentreter,1940b,1980-07-13,1980,7,13,195,195,1980-7-13,"Botany ""80"" field trip. Substrate: Corticolous.","Tsuga, Picea, Abies forest.",3929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Canada,British Columbia,NA,NA,"Cypress Bowl Ski Area North of Vancouver, British Columbia, Canada.",NA,WGS84,NA,"49.4000015� N, -123.1999969� W",NA,NA,NA,NA,NA,1067,NA,NA,NA,NA,3500 ft.,NA,en,NA,2017-08-06 10:42:14,http://creativecommons.org/publicdomain/zero/1.0/,NA,NA,f1cc597f-b5e3-451b-91eb-3d8643aa6d6b,https://lichenportal.org/portal/collections/individual/index.php?occid=1128664,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.199997, 49.400002),accepted,222045,Hypogymnia apinnata
1130228,SRP,NA,NA,f21d224c-d5e6-46f0-a971-00d679225a74,PreservedSpecimen,83621980-9460-459d-9a22-d45d102f9e87,SRP-L-0000685,NA,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Parmeliaceae|Parmelioideae|Hypogymnia,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,Hypogymnia physodes,54412,(L.) Nyl.,Hypogymnia,NA,physodes,NA,NA,Species,NA,NA,NA,ID certainty: certain,NA,NA,NA,Roger Rosentreter,1938,1980-07-13,1980,7,13,195,195,1980-7-13,"Botany ""80"" field trip. Substrate: Corticolous.","Tsuga, Picea, Abies forest.",3929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Canada,British Columbia,NA,NA,"Cypress Bowl Ski Area North of Vancouver, British Columbia, Canada.",NA,WGS84,NA,"49.4000015� N, -123.1999969� W",NA,NA,NA,NA,NA,1067,NA,NA,NA,NA,3500 ft.,NA,en,NA,2017-08-06 10:42:14,http://creativecommons.org/publicdomain/zero/1.0/,NA,NA,7dc475f2-36c8-41db-99bd-7055b0625afe,https://lichenportal.org/portal/collections/individual/index.php?occid=1130228,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.199997, 49.400002),accepted,117971,Hypogymnia physodes
1130273,SRP,NA,NA,f21d224c-d5e6-46f0-a971-00d679225a74,PreservedSpecimen,cd6347de-cfb2-4d2e-bb52-1eb1d996eec8,SRP-L-0000640,NA,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Parmeliaceae|Parmelioideae|Hypogymnia,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,Hypogymnia occidentalis,54410,L.H. Pike,Hypogymnia,NA,occidentalis,NA,NA,Species,NA,NA,NA,ID certainty: certain,NA,NA,NA,Roger Rosentreter,1937,1980-07-13,1980,7,13,195,195,1980-7-13,"Botany ""80"" field trip. Substrate: Corticolous.","Tsuga, Picea, Abies forest.",3929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Canada,British Columbia,NA,NA,"Cypress Bowl Ski Area North of Vancouver, British Columbia, Canada.",NA,WGS84,NA,"49.4000015� N, -123.1999969� W",NA,NA,NA,NA,NA,1067,NA,NA,NA,NA,3500 ft.,NA,en,NA,2017-08-06 10:42:14,http://creativecommons.org/publicdomain/zero/1.0/,NA,NA,ffa21b10-aafa-47b9-88db-3e4429269f0a,https://lichenportal.org/portal/collections/individual/index.php?occid=1130273,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.199997, 49.400002),accepted,222055,Hypogymnia occidentalis
1130439,SRP,NA,NA,f21d224c-d5e6-46f0-a971-00d679225a74,PreservedSpecimen,8daf1910-57a7-4204-b218-cd7bde380fda,SRP-L-0000474,NA,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Parmeliaceae|Parmelioideae|Hypogymnia,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,Hypogymnia enteromorpha,54401,(Ach.) Nyl.,Hypogymnia,NA,enteromorpha,NA,NA,Species,NA,NA,NA,ID certainty: certain,NA,NA,NA,Roger Rosentreter,1940,1980-07-13,1980,7,13,195,195,1980-7-13,"Botany ""80"" field trip<br/>var. tumidula. Substrate: Corticolous.","Tsuga, Picea, Abies forest.",3929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Canada,British Columbia,NA,NA,"Cypress Bowl Ski Area North of Vancouver, British Columbia, Canada.",NA,WGS84,NA,"49.4000015� N, -123.1999969� W",NA,NA,NA,NA,NA,1067,NA,NA,NA,NA,3500 ft.,NA,en,NA,2017-08-06 10:42:14,http://creativecommons.org/publicdomain/zero/1.0/,NA,NA,4664d442-3df3-4c4f-b885-b09336267e91,https://lichenportal.org/portal/collections/individual/index.php?occid=1130439,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.199997, 49.400002),accepted,222048,Hypogymnia enteromorpha
