id,occurrenceID,recordId,type,modified,language,license,rightsHolder,basisOfRecord,institutionID,collectionID,institutionCode,collectionCode,ownerInstitutionCode,informationWithheld,dataGeneralizations,catalogNumber,otherCatalogNumbers,scientificName,acceptedNameUsage,higherClassification,kingdom,phylum,class,order,family,genus,specificEpithet,infraspecificEpithet,taxonRank,scientificNameAuthorship,identificationQualifier,vernacularName,nomenclaturalCode,typeStatus,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,reproductiveCondition,establishmentMeans,occurrenceRemarks,dynamicProperties,recordedBy,recordNumber,fieldNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,higherGeography,countryCode,country,stateProvince,county,locality,habitat,verbatimElevation,minimumElevationInMeters,maximumElevationInMeters,verbatimDepth,minimumDepthInMeters,maximumDepthInMeters,verbatimCoordinates,geodeticDatum,coordinateUncertaintyInMeters,georeferencedBy,georeferenceSources,georeferenceRemarks,Name,Description,geometry,_75,Name Status,Referred iNaturalist Id,Referred iNaturalist Name
1144399,NA,05F90F6A-F882-4F6F-A87D-1AEB8DECAB0E,PhysicalObject,NA,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,V225808,NA,Fritillaria affinis,Fritillaria affinis,Liliaceae,Plantae,Tracheophyta,Liliopsida,Liliales,Liliaceae,Fritillaria,affinis,NA,species,(Schult. & Schult. f.) Sealy,NA,NA,ICBN,NA,T.R. Ashlee,1924,NA,NA,NA,NA,NA,NA,T.R. Ashlee,s.n.,NA,1924-04-27,1924,4,27,118,118,1924 Apr 27,"Canada, British Columbia",CA,Canada,British Columbia,NA,Caulfeild.,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,NA,David Rowswell,Verbatim from Collector/Sheet,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.25, 49.35),accepted,50618,Fritillaria affinis
1144401,NA,948DD136-A73E-425B-BE20-561CC7C4566F,PhysicalObject,NA,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,V25099,NA,Fritillaria affinis,Fritillaria affinis,Liliaceae,Plantae,Tracheophyta,Liliopsida,Liliales,Liliaceae,Fritillaria,affinis,NA,species,(Schult. & Schult. f.) Sealy,NA,NA,ICBN,NA,T.R. Ashlee,1924,NA,NA,NA,NA,Rice Root.,NA,T.R. Ashlee,s.n.,NA,1924-04-27,1924,4,27,118,118,1924 Apr 27,"Canada, British Columbia",CA,Canada,British Columbia,NA,Caulfeild.,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,NA,David Rowswell,Verbatim from Collector/Sheet,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.25, 49.35),accepted,50618,Fritillaria affinis
1144402,NA,145B33B3-7FE9-40B3-B4D6-C68823A0FF97,PhysicalObject,NA,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,V25105,NA,Fritillaria affinis,Fritillaria affinis,Liliaceae,Plantae,Tracheophyta,Liliopsida,Liliales,Liliaceae,Fritillaria,affinis,NA,species,(Schult. & Schult. f.) Sealy,NA,NA,ICBN,NA,T.R. Ashlee,1924,NA,NA,NA,NA,Rice Root.,NA,T.R. Ashlee,s.n.,NA,1924-04-27,1924,4,27,118,118,1924 Apr 27,"Canada, British Columbia",CA,Canada,British Columbia,NA,Caulfeild.,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,NA,David Rowswell,Verbatim from Collector/Sheet,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.25, 49.35),accepted,50618,Fritillaria affinis
1144421,NA,E892EF19-01AB-4D88-B1FB-EFA00C9AE218,PhysicalObject,NA,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,V25109,NA,Fritillaria affinis,Fritillaria affinis,Liliaceae,Plantae,Tracheophyta,Liliopsida,Liliales,Liliaceae,Fritillaria,affinis,NA,species,(Schult. & Schult. f.) Sealy,NA,NA,ICBN,NA,"Thomas M.C. Taylor, C.B.W. Rogers, M.L. Jeffries, R. McMinn",1948,NA,NA,NA,NA,Herb.,NA,"Thomas M.C. Taylor, C.B.W. Rogers, M.L. Jeffries, R. McMinn",59,NA,1948-05-11,1948,5,11,132,132,1948 May 11,"Canada, British Columbia",CA,Canada,British Columbia,NA,"West Vancouver, Copper Cove.","On open moss covered rocks, in small depressions under small shrubs.",30 m,30,NA,NA,NA,NA,NA,Unknown,NA,David Rowswell,Verbatim from Collector/Sheet,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.283333, 49.383333),accepted,50618,Fritillaria affinis
1144670,NA,B387D492-7AC1-4001-B048-82848BE63AF8,PhysicalObject,NA,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,V25149,NA,Lilium columbianum,Lilium columbianum,Liliaceae,Plantae,Tracheophyta,Liliopsida,Liliales,Liliaceae,Lilium,columbianum,NA,species,Leichtlin,NA,NA,ICBN,NA,T.R. Ashlee,1924,NA,NA,NA,NA,Wild Tiger lily.,NA,T.R. Ashlee,s.n.,NA,1924-05-31,1924,5,31,152,152,1924 May 31,"Canada, British Columbia",CA,Canada,British Columbia,NA,Caulfeild.,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,NA,David Rowswell,Verbatim from Collector/Sheet,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.25, 49.35),accepted,77744,Lilium columbianum
1144671,NA,0F617B33-5897-4BC1-8BDC-A0BF9AA48C85,PhysicalObject,NA,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,V25147,NA,Lilium columbianum,Lilium columbianum,Liliaceae,Plantae,Tracheophyta,Liliopsida,Liliales,Liliaceae,Lilium,columbianum,NA,species,Leichtlin,NA,NA,ICBN,NA,T.R. Ashlee,1924,NA,NA,NA,NA,Wild Tiger lily.,NA,T.R. Ashlee,s.n.,NA,1924-05-31,1924,5,31,152,152,1924 May 31,"Canada, British Columbia",CA,Canada,British Columbia,NA,Caulfeild.,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,NA,David Rowswell,Verbatim from Collector/Sheet,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.25, 49.35),accepted,77744,Lilium columbianum
1144702,NA,DB0FAADF-A213-4CB8-B098-D3ED9AFA9E1F,PhysicalObject,NA,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,V36734,NA,Lilium columbianum,Lilium columbianum,Liliaceae,Plantae,Tracheophyta,Liliopsida,Liliales,Liliaceae,Lilium,columbianum,NA,species,Leichtlin,NA,NA,ICBN,NA,M. Harrington,1951,NA,NA,NA,NA,Solitary.,NA,M. Harrington,s.n.,NA,1951-06-10,1951,6,10,161,161,1951 Jun 10,"Canada, British Columbia",CA,Canada,British Columbia,NA,"Vancouver, Horseshoe Bay, White Cliff.",In rock crevice.,NA,NA,NA,NA,NA,NA,NA,Unknown,NA,David Rowswell,Verbatim from Collector/Sheet,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.266667, 49.383333),accepted,77744,Lilium columbianum
1144736,NA,262F1303-626D-46DE-AE56-656ED62480B3,PhysicalObject,NA,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,V106894,NA,Lilium columbianum,Lilium columbianum,Liliaceae,Plantae,Tracheophyta,Liliopsida,Liliales,Liliaceae,Lilium,columbianum,NA,species,Leichtlin,NA,NA,ICBN,NA,"D.L. Krause, John W. Eastham",1964,NA,NA,NA,NA,NA,NA,D.L. Krause,s.n.,NA,1963-06-04,1963,6,4,155,155,1963 Jun 04,"Canada, British Columbia",CA,Canada,British Columbia,NA,Horseshoe Bay.,On bluffs beside highway.,NA,NA,NA,NA,NA,NA,NA,Unknown,NA,David Rowswell,Verbatim from Collector/Sheet,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.266667, 49.383333),accepted,77744,Lilium columbianum
1144826,NA,997DD06D-113E-4FC6-8010-198E24982B4F,PhysicalObject,NA,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,V25375,NA,Streptopus amplexifolius,Streptopus amplexifolius,Liliaceae,Plantae,Tracheophyta,Liliopsida,Liliales,Liliaceae,Streptopus,amplexifolius,NA,species,(L.) DC.,NA,NA,ICBN,NA,John Davidson,1913,NA,NA,NA,NA,NA,NA,John Davidson,s.n.,NA,1913-08-04,1913,8,4,216,216,1913 Aug 04,"Canada, British Columbia",CA,Canada,British Columbia,NA,Near Mimulus Creek.,NA,NA,NA,NA,NA,NA,NA,NA,NAD83,NA,Caelin Rose McCarron,BC Geographical Names,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.033333, 49.95),accepted,79273,Streptopus amplexifolius
1144875,NA,0BB996D8-0C60-458C-80B8-6132C71AE772,PhysicalObject,NA,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,V27321,NA,Streptopus amplexifolius,Streptopus amplexifolius,Liliaceae,Plantae,Tracheophyta,Liliopsida,Liliales,Liliaceae,Streptopus,amplexifolius,NA,species,(L.) DC.,NA,NA,ICBN,NA,M.H. [M. Harrington],1951,NA,NA,NA,NA,Height 3 dm.,NA,W.H. Cottle,387,NA,1951-08-27,1951,8,27,239,239,1951 Aug 27,"Canada, British Columbia",CA,Canada,British Columbia,NA,"Garibaldi Park, Black Tusk Meadows, along trail to the outlet of Banier Lake.",In subalpine forests.,5000 ft,1524,NA,NA,NA,NA,NA,NAD27,NA,Hannah Guo,BC Geographical Names,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.066667, 49.95),accepted,79273,Streptopus amplexifolius
1144960,NA,09A84171-39A1-4BD8-83EA-5A9FBAE12766,PhysicalObject,NA,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,V25387,NA,Streptopus lanceolatus,Streptopus lanceolatus,Liliaceae,Plantae,Tracheophyta,Liliopsida,Liliales,Liliaceae,Streptopus,lanceolatus,NA,species,(Aiton) Reveal,NA,NA,ICBN,NA,W. Taylor,1913,NA,NA,NA,NA,Twisted-Stalk.,NA,W. Taylor,s.n.,NA,1913-08,1913,8,NA,213,213,1913 Aug,"Canada, British Columbia",CA,Canada,British Columbia,NA,Garibaldi.,NA,NA,NA,NA,NA,NA,NA,NA,NAD27,NA,Caelin Rose McCarron,BC Geographical Names,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.15, 49.966667),accepted,127916,Streptopus lanceolatus
1144985,NA,82A113E9-11FA-42B6-8EAD-F4DBC465763C,PhysicalObject,NA,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,V47574,NA,Streptopus lanceolatus,Streptopus lanceolatus,Liliaceae,Plantae,Tracheophyta,Liliopsida,Liliales,Liliaceae,Streptopus,lanceolatus,NA,species,(Aiton) Reveal,NA,NA,ICBN,NA,Thomas M.C. Taylor,1962,NA,NA,NA,NA,NA,NA,M.F. Jackson,s.n.,NA,1951-08-05,1951,8,5,217,217,1951 Aug 05,"Canada, British Columbia",CA,Canada,British Columbia,NA,"Garibaldi Park, near Black Tusk Meadows.",Subalpine forests.,NA,NA,NA,NA,NA,NA,NA,NAD27,NA,Hannah Guo,BC Geographical Names,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.066667, 49.95),accepted,127916,Streptopus lanceolatus
1145022,NA,4338BFFC-94C6-4E9B-8CFE-DB564400059F,PhysicalObject,NA,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,V97664,NA,Streptopus lanceolatus,Streptopus lanceolatus,Liliaceae,Plantae,Tracheophyta,Liliopsida,Liliales,Liliaceae,Streptopus,lanceolatus,NA,species,(Aiton) Reveal,NA,NA,ICBN,NA,E.B. Peterson,1961,NA,NA,NA,NA,BP 105.,NA,E.B. Peterson,s.n.,NA,1961-07-21,1961,7,21,202,202,1961 Jul 21,"Canada, British Columbia",CA,Canada,British Columbia,NA,Hollyburn Mountain.,Moist alpine meadow.,3450 ft,1052,NA,NA,NA,NA,NA,Unknown,NA,David Rowswell,Verbatim from Collector/Sheet,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.183333, 49.4),accepted,127916,Streptopus lanceolatus
1145030,NA,6810F8FB-9A5B-4AD2-9927-CD3AB49139D3,PhysicalObject,NA,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,V158265,NA,Streptopus lanceolatus,Streptopus lanceolatus,Liliaceae,Plantae,Tracheophyta,Liliopsida,Liliales,Liliaceae,Streptopus,lanceolatus,NA,species,(Aiton) Reveal,NA,NA,ICBN,NA,V. Bednar,1967,NA,NA,NA,NA,NA,NA,B. Fraser,s.n.,NA,1966-08-05,1966,8,5,217,217,1966 Aug 05,"Canada, British Columbia",CA,Canada,British Columbia,NA,"Garibaldi Park, Sphinx glacier foreland.",Glacial moraines.,5000 ft,1524,NA,NA,NA,NA,NA,NAD27,NA,Hannah Guo,BC Geographical Names,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-122.958333, 49.916667),accepted,127916,Streptopus lanceolatus
1145240,NA,A4A16551-5C2C-493D-AB8E-55E1D4D67D40,PhysicalObject,NA,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,V226432,NA,Trillium ovatum,Trillium ovatum,Melanthiaceae,Plantae,Tracheophyta,Liliopsida,Liliales,Melanthiaceae,Trillium,ovatum,NA,species,Pursh,NA,NA,ICBN,NA,"Vladimir J. Krajina, V. Bednar",1969,NA,NA,flower,NA,NA,NA,"Vladimir J. Krajina, V. Bednar",68050908,NA,1968-05-09,1968,5,9,130,130,1968 May 09,"Canada, British Columbia",CA,Canada,British Columbia,NA,"Vancouver Island, near Victoria.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.5, 49.5),accepted,49463,Trillium ovatum
1145328,NA,AFC3B894-4F29-4166-87C3-A8B6F6283AF9,PhysicalObject,NA,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,V25501,NA,Veratrum viride var. eschscholzianum,Veratrum viride var. eschscholzianum,Melanthiaceae,Plantae,Tracheophyta,Liliopsida,Liliales,Melanthiaceae,Veratrum,viride,eschscholzianum,variety,(Roem. & Schult.) Breitung,NA,NA,ICBN,NA,John Davidson,1913,NA,NA,NA,NA,NA,NA,John Davidson,s.n.,NA,1913-08-07,1913,8,7,219,219,1913 Aug 07,"Canada, British Columbia",CA,Canada,British Columbia,NA,"Coast, [near] Garibaldi Lake.",NA,NA,NA,NA,NA,NA,NA,NA,NAD83,NA,Hannah Guo,BC Geographical Names,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.025556, 49.936944),accepted,79484,Veratrum viride
1145377,NA,DF2A38F4-DE48-4141-9F41-9B6C62D2ADF4,PhysicalObject,NA,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,V158337,NA,Veratrum viride var. eschscholzianum,Veratrum viride var. eschscholzianum,Melanthiaceae,Plantae,Tracheophyta,Liliopsida,Liliales,Melanthiaceae,Veratrum,viride,eschscholzianum,variety,(Roem. & Schult.) Breitung,NA,NA,ICBN,NA,"V. Bednar, B. Fraser",1967,NA,NA,NA,NA,NA,NA,B. Fraser,s.n.,NA,1965-07-21,1965,7,21,202,202,1965 Jul 21,"Canada, British Columbia",CA,Canada,British Columbia,NA,"Garibaldi Park, Warren glacier foreland.",Glacial moraines.,5000 ft,1524,NA,NA,NA,NA,NA,Unknown,NA,David Rowswell,Verbatim from Collector/Sheet,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123, 49.866667),accepted,79484,Veratrum viride
1145655,NA,80C229E1-8E5D-4EAD-8E91-AB940144557A,PhysicalObject,NA,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,V58277,NA,Triantha glutinosa,Triantha glutinosa,Tofieldiaceae,Plantae,Tracheophyta,Liliopsida,Alismatales,Tofieldiaceae,Triantha,glutinosa,NA,species,(Michx.) Baker,NA,NA,ICBN,NA,John W. Eastham,1957,NA,NA,NA,NA,NA,NA,Vernon C. Brink,s.n.,NA,1944-08-04,1944,8,4,217,217,1944 Aug 04,"Canada, British Columbia",CA,Canada,British Columbia,NA,"Squamish, Tantalus Range.",Lakeshore.,5000 ft,1524,NA,NA,NA,NA,NA,Unknown,NA,David Rowswell,Verbatim from Collector/Sheet,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.3, 49.816667),accepted,169913,Triantha glutinosa
1145664,NA,1D16ECF1-E92C-48EC-99F6-566482B6B552,PhysicalObject,NA,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,V27323,NA,Triantha glutinosa,Triantha glutinosa,Tofieldiaceae,Plantae,Tracheophyta,Liliopsida,Alismatales,Tofieldiaceae,Triantha,glutinosa,NA,species,(Michx.) Baker,NA,NA,ICBN,NA,M.H. [M. Harrington],1951,NA,NA,NA,NA,NA,NA,W. Cottle,329,NA,1951-07-18,1951,7,18,199,199,1951 Jul 18,"Canada, British Columbia",CA,Canada,British Columbia,NA,"Garibaldi Park, Black Tusk Meadows, near the cabin.",A marshy meadow.,7000 ft,2134,NA,NA,NA,NA,NA,NAD27,NA,Hannah Guo,BC Geographical Names,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.066667, 49.95),accepted,169913,Triantha glutinosa
1145702,NA,E113EB55-9099-4ED5-B260-570D5FD21F7E,PhysicalObject,NA,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,V206211,NA,Triantha glutinosa,Triantha glutinosa,Tofieldiaceae,Plantae,Tracheophyta,Liliopsida,Alismatales,Tofieldiaceae,Triantha,glutinosa,NA,species,(Michx.) Baker,NA,NA,ICBN,NA,T.C. Wells,1989,NA,NA,NA,NA,"Common, bulk collection made for flavonoid analyses.",NA,T.C. Wells,1633,NA,1989-08-06,1989,8,6,218,218,1989 Aug 06,"Canada, British Columbia",CA,Canada,British Columbia,NA,"Cypress Provincial Park, Yew Lake Trail, near the lake.","In wet marshy areas around the lake, growing with Drosear rotundifolia, Carex spp., and Eriophorum.",970 m,970,NA,NA,NA,NA,NA,Unknown,NA,David Rowswell,Verbatim from Collector/Sheet,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.216667, 49.4),accepted,169913,Triantha glutinosa
1145737,NA,0C73CDC6-63D2-4B46-B9BC-79A669B68629,PhysicalObject,NA,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,V47528,NA,Triantha occidentalis,Triantha occidentalis,Tofieldiaceae,Plantae,Tracheophyta,Liliopsida,Alismatales,Tofieldiaceae,Triantha,occidentalis,NA,species,(S. Watson) R.R. Gates,NA,NA,ICBN,NA,M.F. Jackson,1952,NA,NA,NA,NA,NA,NA,M.F. Jackson,s.n.,NA,1951-07-31,1951,7,31,212,212,1951 Jul 31,"Canada, British Columbia",CA,Canada,British Columbia,NA,"Garibaldi Park, Black Tusk Meadows.",Wet alpine meadows and stream banks.,NA,NA,NA,NA,NA,NA,NA,NAD27,NA,Hannah Guo,BC Geographical Names,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.066667, 49.95),accepted,79389,Triantha occidentalis
1145740,NA,D3D2DEF1-859B-4415-992C-119CB3772053,PhysicalObject,NA,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,V25428,NA,Triantha occidentalis ssp. brevistyla,Triantha occidentalis ssp. brevistyla,Tofieldiaceae,Plantae,Tracheophyta,Liliopsida,Alismatales,Tofieldiaceae,Triantha,occidentalis,brevistyla,subspecies,(C.L. Hitchc.) Packer,NA,NA,ICBN,NA,Thomas M.C. Taylor,1951,NA,NA,NA,NA,NA,NA,Jas Kay,s.n.,NA,1931-08-17,1931,8,17,229,229,1931 Aug 17,"Canada, British Columbia",CA,Canada,British Columbia,NA,Howe Sound.,Hillside.,NA,NA,NA,NA,NA,NA,NA,Unknown,NA,David Rowswell,Verbatim from Collector/Sheet,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.383333, 49.416667),accepted,79389,Triantha occidentalis
1145764,NA,05EF9EFE-8A0C-4A72-89DF-AF18DE671ACD,PhysicalObject,NA,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,V141176,NA,Triantha occidentalis ssp. brevistyla,Triantha occidentalis ssp. brevistyla,Tofieldiaceae,Plantae,Tracheophyta,Liliopsida,Alismatales,Tofieldiaceae,Triantha,occidentalis,brevistyla,subspecies,(C.L. Hitchc.) Packer,NA,NA,ICBN,NA,J.G. Packer,1990,NA,NA,NA,NA,NA,NA,J. Luitjens,504.40,NA,1965-07-09,1965,7,9,190,190,1965 Jul 09,"Canada, British Columbia",CA,Canada,British Columbia,NA,Shannon Falls between Squamish and Britannia beach.,Soil pockets on rocks near falls.,NA,NA,NA,NA,NA,NA,NA,Unknown,NA,David Rowswell,Verbatim from Collector/Sheet,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.15, 49.666667),accepted,79389,Triantha occidentalis
1145765,NA,FA495B50-782F-4A99-B227-E2819E1A683B,PhysicalObject,NA,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,V158335,NA,Triantha occidentalis ssp. brevistyla,Triantha occidentalis ssp. brevistyla,Tofieldiaceae,Plantae,Tracheophyta,Liliopsida,Alismatales,Tofieldiaceae,Triantha,occidentalis,brevistyla,subspecies,(C.L. Hitchc.) Packer,NA,NA,ICBN,NA,J.G. Packer,1990,NA,NA,NA,NA,NA,NA,B. Fraser,s.n.,NA,1965-07-08,1965,7,8,189,189,1965 Jul 08,"Canada, British Columbia",CA,Canada,British Columbia,NA,"Garibaldi Park, Warren Glacier foreland.",Glacial moraines.,5000 ft,1524,NA,NA,NA,NA,NA,Unknown,NA,David Rowswell,Verbatim from Collector/Sheet,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123, 49.866667),accepted,79389,Triantha occidentalis
1145923,NA,43948F24-7EDC-4F40-A00B-7FCAE839263D,PhysicalObject,NA,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,V25574,NA,Toxicoscordion venenosum,Toxicoscordion venenosum,Melanthiaceae,Plantae,Tracheophyta,Liliopsida,Liliales,Melanthiaceae,Toxicoscordion,venenosum,NA,species,(S. Watson) Rydb.,NA,NA,ICBN,NA,T.R. Ashlee,1924,NA,NA,NA,NA,Poison Camas.,NA,T.R. Ashlee,s.n.,NA,1924-05-29,1924,5,29,150,150,1924 May 29,"Canada, British Columbia",CA,Canada,British Columbia,NA,Caulfeild.,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,NA,David Rowswell,Verbatim from Collector/Sheet,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.25, 49.35),accepted,59087,Toxicoscordion venenosum
1145931,NA,C9BBED48-71C4-4528-A417-C18785E243DC,PhysicalObject,NA,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,V38474,NA,Toxicoscordion venenosum,Toxicoscordion venenosum,Melanthiaceae,Plantae,Tracheophyta,Liliopsida,Liliales,Melanthiaceae,Toxicoscordion,venenosum,NA,species,(S. Watson) Rydb.,NA,NA,ICBN,NA,Hubert H. Brown,1933,NA,NA,NA,NA,Page 426 Grays Man.,NA,Hubert H. Brown,1233,NA,1933-07-30,1933,7,30,211,211,1933 Jul 30,"Canada, British Columbia",CA,Canada,British Columbia,NA,"Burnaby[?], Burrard county, Caulfeild.",NA,NA,NA,NA,NA,NA,NA,NA,Unknown,NA,David Rowswell,Verbatim from Collector/Sheet,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.25, 49.35),accepted,59087,Toxicoscordion venenosum
1145933,NA,E1F2DA67-9E33-4889-855A-B57D5DE313FB,PhysicalObject,NA,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,V65973,NA,Toxicoscordion venenosum,Toxicoscordion venenosum,Melanthiaceae,Plantae,Tracheophyta,Liliopsida,Liliales,Melanthiaceae,Toxicoscordion,venenosum,NA,species,(S. Watson) Rydb.,NA,NA,ICBN,NA,Vernon C. Brink,1931,NA,NA,NA,NA,NA,NA,Vernon C. Brink,s.n.,NA,1931-07-01,1931,7,1,182,182,1931 Jul 01,"Canada, British Columbia",CA,Canada,British Columbia,NA,"West Vancouver, Caulfeild.",NA,NA,NA,NA,NA,NA,NA,NA,Unknown,NA,David Rowswell,Verbatim from Collector/Sheet,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.25, 49.35),accepted,59087,Toxicoscordion venenosum
1145935,NA,84A617F3-9259-420E-B387-68D61ABFC0D9,PhysicalObject,NA,en,https://creativecommons.org/publicdomain/zero/1.0/,NA,PreservedSpecimen,NA,NA,NA,NA,NA,NA,NA,V55900,NA,Toxicoscordion venenosum,Toxicoscordion venenosum,Melanthiaceae,Plantae,Tracheophyta,Liliopsida,Liliales,Melanthiaceae,Toxicoscordion,venenosum,NA,species,(S. Watson) Rydb.,NA,NA,ICBN,NA,Vernon C. Brink,1941,NA,NA,NA,NA,NA,NA,Vernon C. Brink,s.n.,NA,1941-06,1941,6,NA,152,152,1941 Jun,"Canada, British Columbia",CA,Canada,British Columbia,NA,Caulfeild.,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,NA,David Rowswell,Verbatim from Collector/Sheet,NA,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.25, 49.35),accepted,59087,Toxicoscordion venenosum
